#taxaorder:AF308158,AY366207,Hylocereus_polyrhizus_SRR11190798__NC_011659,Hylocereus_polyrhizus_SRR11190801__NC_011659,Hylocereus_undatus_SRR11603183__NC_011659,Hylocereus_undatus_SRR11603184__NC_011659,Hylocereus_undatus_SRR11603187__NC_011659,Hylocereus_undatus_SRR11603189__NC_011659,KP090203,Hylocereus_polyrhizus_SRR11190795__NC_011659,Hylocereus_polyrhizus_SRR11190796__NC_011659,Hylocereus_polyrhizus_SRR11190797__NC_011659,Hylocereus_polyrhizus_SRR11190802__NC_011659,KU854929,JF930327,Hylocereus_polyrhizus_SRR11190801__NC_024458,Hylocereus_polyrhizus_SRR11190795__NC_024458,Hylocereus_polyrhizus_SRR11190798__NC_024458,Hylocereus_polyrhizus_SRR11190802__NC_024458,Hylocereus_undatus_SRR11603182__NC_024458,Hylocereus_undatus_SRR11603183__NC_024458,Hylocereus_undatus_SRR11603184__NC_024458,Hylocereus_polyrhizus_SRR11190796__NC_024458,Hylocereus_polyrhizus_SRR11190797__NC_024458,Hylocereus_undatus_SRR11190792__NC_024458,Hylocereus_undatus_SRR11190793__NC_024458,Hylocereus_undatus_SRR11603186__NC_024458,Hylocereus_undatus_SRR11603190__NC_024458,Hylocereus_undatus_SRR11603187__NC_024458,Hylocereus_undatus_SRR11603189__NC_024458,Hylocereus_undatus_SRR11603191__NC_024458,Hylocereus_undatus_SRR11190791__NC_024458,Hylocereus_undatus_SRR11190800__NC_024458,Hylocereus_undatus_SRR11190799__NC_024458,MG210801,AY366209,KU854931,KY348771,AY800279,LC155795,KT717325,KU159093,KU697313,LC107517,CYMRNA,AY863024,GQ179646,GQ179647,MH423501,FJ822136,LC107515,JX524226,KX196173,MF978248,AY366208,JF930326,KM288842,KM288843,KM288844,Hylocereus_undatus_SRR11603186__NC_006059,Hylocereus_undatus_SRR11603190__NC_006059,Hylocereus_undatus_SRR11603187__NC_006059,Hylocereus_undatus_SRR11603189__NC_006059,Hylocereus_undatus_SRR11603191__NC_006059,Hylocereus_polyrhizus_SRR11190795__NC_006059,Hylocereus_polyrhizus_SRR11190797__NC_006059,Hylocereus_polyrhizus_SRR11190796__NC_006059,Hylocereus_polyrhizus_SRR11190802__NC_006059,Hylocereus_polyrhizus_SRR11190798__NC_006059,Hylocereus_polyrhizus_SRR11190801__NC_006059,KM288845,JF937699,KM288846,KM288847,KX883791,Schlumbergera_truncata_19JSF_sty__NC_006059,Schlumbergera_truncata_15H02_sty__NC_002815,Schlumbergera_truncata_15H03_pol__NC_002815,Schlumbergera_truncata_15H03_sty__NC_002815_a,Schlumbergera_truncata_15H03_sty__NC_002815_b,Schlumbergera_truncata_15H03_sty__NC_011659,Schlumbergera_truncata_15H03_pol__NC_006059,Schlumbergera_truncata_15H03_sty__NC_006059_a,Schlumbergera_truncata_15H03_sty__NC_006059_b,Schlumbergera_truncata_15H03_pol__NC_011659,Schlumbergera_truncata_15H04_pet__NC_002815,Schlumbergera_truncata_15H04_pol__NC_002815,Schlumbergera_truncata_15H04_sty__NC_002815,Schlumbergera_truncata_15H04_sty__NC_006059,Schlumbergera_truncata_15H04_pet__NC_006059,Schlumbergera_truncata_15H04_pol__NC_006059,Schlumbergera_truncata_15H06_sty__NC_011659,Schlumbergera_truncata_15H06_pol__NC_002815,Schlumbergera_truncata_15H06_sty__NC_002815,Schlumbergera_truncata_15H06_pol__NC_006059,Schlumbergera_truncata_15H06_sty__NC_006059,Schlumbergera_truncata_15H06_pol__NC_011659,Schlumbergera_truncata_19JSF_sty__NC_002815,Schlumbergera_truncata_15H05_pol__NC_002815,Hylocereus_undatus_SRR11190793__NC_002815,LC128411,Hylocereus_undatus_SRR11603186__NC_002815,Hylocereus_undatus_SRR11603190__NC_002815,Hylocereus_undatus_SRR11603187__NC_002815,Hylocereus_undatus_SRR11603189__NC_002815,Hylocereus_undatus_SRR11603191__NC_002815,KM365479,Hylocereus_polyrhizus_SRR11190798__NC_002815,Hylocereus_polyrhizus_SRR11190801__NC_002815,Hylocereus_undatus_SRR11190791__NC_002815,Hylocereus_undatus_SRR11190800__NC_002815,Hylocereus_undatus_SRR11190799__NC_002815,Hylocereus_undatus_SRR11603182__NC_002815,Hylocereus_undatus_SRR11603184__NC_002815,Hylocereus_polyrhizus_SRR11190795__NC_002815,Hylocereus_undatus_SRR11603183__NC_002815,Hylocereus_polyrhizus_SRR11190796__NC_002815,Hylocereus_polyrhizus_SRR11190797__NC_002815,Hylocereus_undatus_SRR11190792__NC_002815,Hylocereus_polyrhizus_SRR11190802__NC_002815
25,27,27,27,27,27,27,27,27,29,30,30,28,26,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
24,26,26,26,26,26,26,26,26,27,27,27,28,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,29,29,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,26,26,26,26,26,26,26,26,28,32,33,27,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,30,31,29,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,26,26,26,26,26,26,26,26,31,32,33,27,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,29,30,28,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
22,24,24,24,24,24,24,24,24,25,25,25,26,23,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,27,28,28,7,8,9,9,10,2,1,11,11,11,11,11,12,5,3,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,31,32,32,32,13,16,17,18,19,20,29,29,30,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
23,25,25,25,25,25,25,25,25,26,26,26,27,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,31,31,31,31,32,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,29,30,28,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,26,26,26,26,26,26,26,26,27,27,27,28,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,29,29,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,26,26,26,26,26,26,26,26,30,31,31,27,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,28,28,29,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,29,29,29,29,29,29,29,30,31,32,33,26,25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,27,28,28,7,8,9,9,10,2,1,11,11,11,11,11,12,5,3,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,26,26,26,26,26,26,26,26,28,29,29,27,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,31,32,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,26,26,26,26,26,26,26,26,30,31,31,27,25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28,29,29,7,8,9,9,10,2,1,11,11,11,11,11,12,5,3,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
23,25,25,25,25,25,25,25,25,31,32,32,26,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,27,28,28,7,8,9,9,10,2,1,29,29,29,29,30,11,5,3,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,12,12,12,12,13,16,17,18,19,20,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,28,28,28,28,28,28,28,29,26,26,26,27,25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,30,31,31,7,8,9,9,10,2,1,11,11,11,11,11,12,5,3,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
23,25,25,25,25,25,25,25,25,27,28,28,26,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,31,32,32,7,8,9,9,10,2,1,29,29,29,29,30,11,5,3,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,12,12,12,12,13,16,17,18,19,20,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,26,26,26,26,26,26,26,26,28,29,29,27,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,30,30,30,30,31,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,26,26,26,26,26,26,26,26,28,29,29,27,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,30,30,31,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
25,27,27,27,27,27,27,27,27,29,30,30,28,26,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,12,12,12,12,12,13,6,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,14,14,14,14,15,18,19,20,21,22,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
23,27,27,27,27,27,27,27,28,31,32,32,25,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,33,34,34,7,8,9,9,10,2,1,30,35,36,29,26,11,5,3,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,12,12,12,12,13,16,17,18,19,20,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,25,25,25,25,25,25,25,25,30,31,31,26,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,32,32,32,33,29,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,27,27,28,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,25,25,25,25,25,25,25,25,26,26,26,27,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,31,32,32,7,8,9,9,10,2,1,11,11,11,11,11,12,5,3,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,29,30,28,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,25,25,25,25,25,25,25,25,31,32,32,26,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,27,27,27,27,28,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,29,29,30,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,32,32,32,32,32,32,32,33,26,27,27,25,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28,29,29,7,8,9,9,10,2,1,11,11,11,11,11,12,5,3,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,30,30,31,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,25,25,25,25,25,25,25,25,26,26,26,27,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,31,32,32,7,8,9,9,10,2,1,11,11,11,11,11,12,5,3,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,29,30,28,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,33,33,33,33,33,33,33,34,30,31,32,25,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,28,28,28,28,29,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,26,26,27,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,30,31,31,31,31,31,31,27,26,32,33,25,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,35,36,36,7,8,9,9,10,2,1,34,37,38,29,28,11,5,3,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,12,12,12,12,13,16,17,18,19,20,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,32,32,32,32,32,32,32,33,34,35,35,25,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,28,29,29,27,26,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,30,30,31,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,30,31,31,31,31,31,31,28,29,38,39,25,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,32,33,34,27,26,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,36,37,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,33,34,34,34,34,34,34,32,25,25,25,26,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,8,9,10,10,11,2,1,29,30,31,28,27,12,6,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,13,13,13,13,14,17,18,19,20,21,35,35,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
23,32,33,33,33,33,33,33,29,34,35,35,25,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,36,37,37,7,8,9,9,10,2,1,28,30,31,27,26,11,5,3,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,12,12,12,12,13,16,17,18,19,20,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
