"","MG210801_-_RdRp_CDS","AY800279_-_viral_replicase_CDS","KT717325_-_RdRP_CDS","KU159093_-_RNA-dependent_RNA_polymerase_CDS","KU697313_-_RNA-dependent_RNA_polymerase_CDS","LC107517_-_RdRp_CDS","LC155795_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_19JSF_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190796__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190801__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190792__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603182__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603186__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603189__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_a_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H06_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190802__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190791__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190793__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190799__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190800__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190797__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190795__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190798__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_pet__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_b_-_RNA-dependent_RNA_polymerase_CDS","KX196173_-_RdRp_CDS","MF978248_-_RdRp_CDS","Schlumbergera_truncata_15H05_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","AY863024_-_ORF1_CDS","FJ822136_-_RdRp_CDS","GQ179646_-_replicase_CDS","GQ179647_-_replicase_CDS","LC107515_-_RdRp_CDS","MH423501_-_replicase_CDS","Schlumbergera_truncata_15H06_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603190__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603191__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","JF937699_-_RNA-dependent_RNA_polymerase_CDS","KX883791_-_ORF1_CDS","LC128411_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603183__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603184__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","AF308158_-_RNA-dependent_RNA_polymerase_CDS","AY366208_-_replication-associated_protein_CDS","Hylocereus_polyrhizus_SRR11190796__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190797__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190798__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190801__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190802__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603186__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603189__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603190__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603191__NC_006059_-_RdRp_CDS","JF930326_-_RdRp_CDS","AY366207_-_replication-associated_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_011659_-_ORF1_CDS","Hylocereus_polyrhizus_SRR11190801__NC_011659_-_ORF1_CDS","Hylocereus_polyrhizus_SRR11190802__NC_011659_-_ORF1_CDS","Hylocereus_undatus_SRR11603183__NC_011659_-_replication-associated_protein_CDS","Hylocereus_undatus_SRR11603184__NC_011659_-_ORF1_CDS","Hylocereus_undatus_SRR11603187__NC_011659_-_replication-associated_protein_CDS","Hylocereus_undatus_SRR11603189__NC_011659_-_replication-associated_protein_CDS","KP090203_-_ORF1_CDS","KU854929_-_RdRp_CDS","JX524226_-_CDS","AY366209_-_replication-associated_protein_CDS","KU854931_-_RdRp_CDS","KY348771_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190795__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190796__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190797__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190798__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190801__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190802__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190791__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190792__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190793__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190799__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11190800__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11603182__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603183__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603184__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603186__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11603189__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603190__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603191__NC_024458_-_RdRp_CDS","JF930327_-_similar_to_RdRp","CYMRNA_-_replicase_CDS"
"Schlumbergera_truncata_15H04_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.302631578947368,0.441696113074205,0.444972486243122,0.443971985992996,0.434977578475336,0.421782178217822,0.435974090682611,0.0303780378037804,0,0.00628225263630245,0,0.032707182320442,0.0359122145865662,0.0267573696145125,0.038892551087673,0.0429326287978864,0.0422628219238389,0.0188389923329682,0.0017520805957074,0.0323868677905945,0.0416028027151303,0.0411919368974584,0.0416210295728368,0.0416028027151303,0.0287446665169549,0.0188389923329682,0.0358241758241758,0.0363072835953066,0,0.0188389923329682,0.455163043478261,0.459868867284648,0.0334141740770682,0.443161231884058,0.442708333333333,0.439085144927536,0.442708333333333,0.434861552428507,0.435235507246377,0.00153846153846154,0.0427406917823309,0.0425016516185862,0.219850352112676,0.220950704225352,0.0431260945709282,0.0298607992815447,0.0369718309859155,0.0470768557039632,0.260965395635883,0.246606855302507,0.251215559157212,0.254180602006689,0.254897595725735,0.254875588433087,0.256819693945442,0.256953642384106,0.255752212389381,0.256711781672953,0.2562569213732,0.257331863285557,0.321775618374558,0.295514511873351,0.294443108010585,0.322195175923877,0.318801699083389,0.298136645962733,0.298571428571429,0.311426608655828,0.322187776793623,0.315591872791519,0.439510647938378,0.346323205636284,0.346103038309115,0.347864376926464,0.295855379188713,0.296467991169978,0.296312651799514,0.290264692687304,0.290986356519794,0.290271849022692,0.292768959435626,0.303118393234672,0.295194003527337,0.292768959435626,0.292768959435626,0.291292639138241,0.291227282925735,0.291105121293801,0.296132596685083,0.29573103295731,0.296198054818744,0.296042449701526,0.294522066977157,0.295194003527337,0.455026455026455
"Hylocereus_polyrhizus_SRR11190796__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.301260964912281,0.43972706595906,0.441272226396193,0.440520911595292,0.429533549513594,0.418483647175421,0.438263906211025,0.00788110785859041,0.0327144120247569,0.0252821670428894,0.032707182320442,0,0.0102290415832777,0.00272170560217736,0.0134420449537241,0.023835797837122,0.0222908850143456,0.0343612334801762,0.0328121559127945,0.00377945753668297,0.0175592625109745,0.0219587176108915,0.017563117453348,0.0175592625109745,0,0.0345282603914669,0.00771094954835867,0.0104374861203642,0.0329136293351005,0.0344142951687624,0.453472537448933,0.456728590847304,0.0195545898967952,0.442124375851112,0.440081706763504,0.436450295052202,0.440762596459374,0.432893539581438,0.433045846572855,0.0307046609233488,0.0238568588469185,0.0236255243983219,0.215089344804765,0.214868740348555,0.0234803598858898,0.00247469066366704,0.0110326566637246,0.0188762071992976,0.256296950950066,0.243604517169855,0.247563805104408,0.250726906732275,0.251729524659674,0.25241410285201,0.253389642142698,0.253595928302722,0.252384120647594,0.253279964420725,0.252664298401421,0.254862953138815,0.316581802081027,0.289865513928915,0.288706958824946,0.317062347459507,0.31339605734767,0.292852020081281,0.293711291090996,0.306810364595276,0.316910785619174,0.311711312818242,0.436194368755677,0.342012356575463,0.342674315975287,0.34333627537511,0.294806629834254,0.294976764770967,0.294820717131474,0.290242805755396,0.290741986101771,0.289799594685882,0.293480662983425,0.301402487430537,0.29414364640884,0.293480662983425,0.293480662983425,0.289538807649044,0.289473684210526,0.289509230076542,0.295525033229951,0.295343680709534,0.295812098382451,0.295434397163121,0.294065347855079,0.294585635359116,0.450950066283694
"Hylocereus_polyrhizus_SRR11190801__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.300468190581107,0.439086294416244,0.439889336016097,0.439134808853119,0.42946629917314,0.419716206123973,0.44024054121774,0.010640706361784,0.035920177383592,0.0276018099547511,0.0359122145865662,0.0102290415832777,0,0.00569476082004556,0.00486725663716814,0.025714919086677,0.023936170212766,0.0357852882703777,0.0359902848310885,0.00490852298081214,0.00859598853868195,0.0227122381477398,0.00837557857615164,0.00837557857615164,0.0013531799729364,0.0359505955006617,0.010612425381384,0,0.0361499223774673,0.0358486390794424,0.455332725615315,0.456076467910787,0.0209866448623603,0.441759744700251,0.438340551629815,0.435833143378163,0.441075906086164,0.434544208361892,0.433781627535902,0.0340934248394952,0.0257377412913246,0.0254875886524823,0.216216216216216,0.216880815241471,0.0260026443367122,0.001127649977447,0.00354452813469207,0.0233634560282125,0.256933658753051,0.243981481481481,0.247960848287113,0.25,0.251008516360377,0.251748251748252,0.252958249609288,0.253054876694068,0.251670378619154,0.252847889211526,0.252173913043478,0.253718091009989,0.3156256945988,0.286231010368941,0.285126964933495,0.313878369347293,0.310391363022942,0.290276110444178,0.29083951207845,0.303847039852569,0.313502673796791,0.30940208935319,0.435020519835841,0.341312056737589,0.341755319148936,0.342198581560284,0.294209008209452,0.29482337258387,0.294666666666667,0.290096999774419,0.29027902790279,0.288878842676311,0.292655868648769,0.301275239107333,0.293987131129354,0.292655868648769,0.292655868648769,0.289455859110409,0.289550891446626,0.289200180750113,0.294863242161441,0.294746215494212,0.295216907675195,0.294771968854283,0.293526785714286,0.293321499889061,0.451398135818908
"Hylocereus_undatus_SRR11190792__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.292710385589643,0.43418670804241,0.435706967213115,0.435194672131148,0.422409392547218,0.413985305295161,0.433528961469763,0.00321691176470588,0.0267634384214108,0.0191951896392229,0.0267573696145125,0.00272170560217736,0.00569476082004556,0,0.00813191777727581,0.0162969669533726,0.0149388863739249,0.0259710930442638,0.0268744354110208,0.000681044267877412,0.0123873873873874,0.000225326723749437,0.0126126126126126,0.0126097725737447,0.000229832222477591,0.0261555806087937,0.0040650406504065,0.00568828213879408,0.0269718948322756,0.0260180995475113,0.448219688154526,0.452077048038988,0.0108756274400446,0.437281824528741,0.434256457993949,0.43169653246451,0.436583663020712,0.425571628558096,0.427042122410984,0.0249037808467285,0.0163117353874037,0.0165307971014493,0.206248585012452,0.207154177043242,0.0171132627786535,0,0.00655367231638418,0.0105855855855856,0.246882793017456,0.234710743801653,0.238479809976247,0.2418689876317,0.242915904936015,0.243330266789328,0.243958048335613,0.244096276112625,0.243003412969283,0.243785632839225,0.242879927090453,0.245860739396689,0.308198955257779,0.281334314446897,0.280304893041554,0.308375056895767,0.304777216352779,0.284666177549523,0.285505481120585,0.297932330827068,0.306921675774135,0.302066772655008,0.430701141392965,0.334767836919592,0.335447338618347,0.336126840317101,0.286686323429349,0.286395639336816,0.286395639336816,0.28169663439373,0.282363761784318,0.281495154591601,0.284871853027897,0.293782242736899,0.286005897028805,0.284871853027897,0.284871853027897,0.281495154591601,0.281430219146482,0.281293302540416,0.287207452851625,0.28698224852071,0.287468728678645,0.287110706978859,0.28594249201278,0.285552279428442,0.445149592021759
"Hylocereus_undatus_SRR11603182__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.302947598253275,0.440814274943453,0.439850560398506,0.439103362391034,0.431654676258993,0.421000739462657,0.441329694864798,0.0136832660385823,0.0389010989010989,0.0303234501347709,0.038892551087673,0.0134420449537241,0.00486725663716814,0.00813191777727581,0,0.0283143107989464,0.0272168568920105,0.0385542168674699,0.0387478108581436,0.0075204600752046,0.0122244051517136,0.0251201397990389,0.0117929678969207,0.0120061122025759,0.00380483437779767,0.0387139107611549,0.0146801051709027,0.00508174988952718,0.039129479006375,0.0386049572274622,0.45823927765237,0.460342496620099,0.0224445646295295,0.444695259593679,0.442663656884876,0.440180586907449,0.44334085778781,0.436877828054299,0.4372460496614,0.0368825466520307,0.0283391915641476,0.0281071585419412,0.22071083808688,0.221369021500658,0.0285901353120908,0.000446927374301676,0.00701908313226585,0.0266317397948046,0.261261261261261,0.246499885242139,0.250750404063727,0.253894080996885,0.254884547069272,0.256312849162011,0.256245854521335,0.256161971830986,0.254962505513895,0.25613802256138,0.255464782512696,0.257639041547593,0.319903126376046,0.291517323775388,0.290438533429188,0.319505736981465,0.31580120347671,0.295741137282893,0.295848161328588,0.309518374800274,0.319205298013245,0.31439894319683,0.438346883468835,0.343942054433714,0.344600526777875,0.344600526777875,0.296923076923077,0.297535211267606,0.297380585516179,0.292579347340188,0.292911279536335,0.291601343784994,0.295384615384615,0.303947368421053,0.296703296703297,0.295384615384615,0.295384615384615,0.291881010959517,0.291815742397138,0.291694649653011,0.297577092511013,0.297464167585447,0.29792860290877,0.297487880123402,0.296419098143236,0.296043956043956,0.453846153846154
"Hylocereus_undatus_SRR11603186__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.301721781907625,0.443913480885312,0.441924227318046,0.441176470588235,0.434458788480636,0.42314335060449,0.439920556107249,0.000224618149146451,0.0429420832415767,0.035095613048369,0.0429326287978864,0.023835797837122,0.025714919086677,0.0162969669533726,0.0283143107989464,0,0.0010991426687184,0.0430201931518876,0.0432017543859649,0.0210223500774508,0.0321522309711286,0.0312978769971547,0.0319474835886214,0.0319335083114611,0.0195111011437542,0.0431733508656586,0.0245883644346872,0.0261177512173528,0.0431718061674009,0.0428571428571429,0.454442685959756,0.45745881290905,0.0276497695852535,0.443816414198508,0.442233777978747,0.438390232873615,0.442233777978747,0.435078178110129,0.436807596653855,0.0411350637923449,0,0.0010989010989011,0.216655680070314,0.217314875851461,0.0126775956284153,0.0190412186379928,0.0257142857142857,0.0369479667686926,0.258802816901408,0.246210381258613,0.250231053604436,0.253285809757184,0.254501000222272,0.254586129753915,0.256643046944198,0.256336786422746,0.25530035335689,0.256535223748338,0.255196815568333,0.25737560546015,0.320396912899669,0.292963140258497,0.2918867018723,0.318895027624309,0.316517857142857,0.296781883194279,0.297079078603657,0.310557586837294,0.321175950486295,0.316868798235943,0.437683781949785,0.34469114091009,0.343811826775115,0.344251483842603,0.296940347787805,0.297112629490853,0.296957671957672,0.291983878190775,0.292922527349855,0.291320923973985,0.294298921417565,0.303557312252964,0.296059872331059,0.294298921417565,0.294298921417565,0.292338709677419,0.292273236282195,0.29237668161435,0.297440423654016,0.296819787985866,0.29728536746855,0.297350993377483,0.295837023914969,0.295619634602685,0.452344265903588
"Hylocereus_undatus_SRR11603189__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.300355288330145,0.442932728647014,0.441448189762796,0.440699126092385,0.433474260134295,0.422924901185771,0.438945535936334,0,0.0422721268163804,0.033970753655793,0.0422628219238389,0.0222908850143456,0.023936170212766,0.0149388863739249,0.0272168568920105,0.0010991426687184,0,0.0423617208077261,0.0421144987935951,0.0192563081009296,0.031496062992126,0.0304224119063252,0.0312910284463895,0.0312773403324584,0.0181614349775785,0.0425158886697348,0.0234906695938529,0.0243416685107325,0.0425016516185862,0.042408261920457,0.456025322179516,0.457336343115124,0.0278604273735461,0.443816414198508,0.441781596201673,0.438164141985078,0.44200768709021,0.435757987763426,0.436581505765318,0.0400351957765068,0.00110035211267606,0.00043965706748736,0.217095143924412,0.217095143924412,0.0122404371584699,0.0174613834788449,0.024390243902439,0.035198950590293,0.260343309859155,0.24712907671107,0.251040221914008,0.254788418708241,0.25583462991776,0.255647506150749,0.258193091231178,0.257879656160458,0.256682129445549,0.258085954807266,0.256909131107672,0.258696609423162,0.320176405733186,0.292963140258497,0.292056635469162,0.318895027624309,0.316294642857143,0.296781883194279,0.297412769997626,0.310715101667809,0.321175950486295,0.317309812568909,0.43858855462565,0.344910969443834,0.344251483842603,0.34469114091009,0.295619634602685,0.295790169715671,0.295634920634921,0.29070548712206,0.291648057168379,0.289975330791657,0.293198327096632,0.301792303637322,0.294739159145939,0.293198327096632,0.293198327096632,0.291218637992832,0.291377379619261,0.291255605381166,0.296116504854369,0.295650253919187,0.296116504854369,0.296026490066225,0.294508414526129,0.294519040281752,0.451683909311028
"Schlumbergera_truncata_15H03_sty__NC_002815_a_-_RNA-dependent_RNA_polymerase_CDS",0.304229195088677,0.440673705379588,0.441454907822621,0.440458395615346,0.433250620347395,0.42085798816568,0.438461538461538,0.0302962298025135,0.0188431200701139,0.0100783874580067,0.0188389923329682,0.0343612334801762,0.0357852882703777,0.0259710930442638,0.0385542168674699,0.0430201931518876,0.0423617208077261,0,0.0181341490058991,0.0325005527304886,0.0412393628627537,0.0403930131004367,0.0410390744378957,0.0410211651756491,0.0290957923008057,0,0.0367936925098555,0.0361791308184425,0.0188472496164804,0,0.453745487364621,0.460238792520838,0.0345106497708277,0.444043321299639,0.441561371841155,0.439305054151625,0.442689530685921,0.435549525101764,0.433664259927798,0.0166557089634013,0.0428383128295255,0.0421607378129117,0.219078947368421,0.219078947368421,0.0429755671902269,0.0295434198746643,0.0377358490566038,0.0484398865372027,0.26004831978915,0.245529573590096,0.249884633133364,0.253333333333333,0.254158349966733,0.254858163949073,0.255690607734807,0.25604927408711,0.254850088183422,0.255582577934999,0.255793423085412,0.256866622720281,0.31800176056338,0.293119923554706,0.292045999041687,0.318482576091751,0.315660503452885,0.296119971435373,0.297367797012094,0.309534671532847,0.31972639011474,0.31294014084507,0.43882618510158,0.345985081175954,0.345765686704695,0.34752084247477,0.296572934973638,0.29762428508579,0.297469746974697,0.292132320071524,0.292400267439269,0.291694649653011,0.294376098418278,0.305445935280189,0.296792618629174,0.294376098418278,0.294376098418278,0.292486583184258,0.292421193829645,0.292300805729633,0.298172208764589,0.297333039453383,0.297797356828194,0.298083278255122,0.296795580110497,0.296353251318102,0.455623901581722
"Schlumbergera_truncata_15H06_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.302509547190398,0.440452261306533,0.443725099601594,0.442729083665339,0.434275793650794,0.421389847215377,0.435763888888889,0.0304864380183815,0.00175246440306681,0.00559785042543663,0.0017520805957074,0.0328121559127945,0.0359902848310885,0.0268744354110208,0.0387478108581436,0.0432017543859649,0.0421144987935951,0.0181341490058991,0,0.0324790101634998,0.0414485165794066,0.0410390744378957,0.0414666084679179,0.0414485165794066,0.0286417543074513,0.0183326058489742,0.035909787606744,0.0363836824696803,0.00175284837861525,0.0181579523080289,0.454996616286939,0.459234234234234,0.0334231805929919,0.44258966839612,0.441912925783894,0.438754793593503,0.44258966839612,0.434320596879946,0.43424317617866,0,0.043010752688172,0.042772537837245,0.21771541328656,0.219030914273186,0.0431842966194111,0.0299642218246869,0.0368340276255207,0.0473385689354276,0.259332454984629,0.245585874799358,0.249884633133364,0.253001333926189,0.253992901508429,0.254354622599375,0.255413168360583,0.25555311194194,0.254353096759974,0.255305039787798,0.254854368932039,0.255931458699473,0.32013201320132,0.293836598184424,0.29276473406804,0.320396912899669,0.317149220489978,0.296763445978106,0.297367797012094,0.31021897810219,0.320538274873152,0.315071507150715,0.438275784247348,0.345689844264093,0.345689844264093,0.347444615047159,0.295629255435976,0.296239278645261,0.296084469863616,0.290055865921788,0.290775401069519,0.29006266786034,0.292554359762794,0.3035244608101,0.294970349220294,0.292554359762794,0.292554359762794,0.291079812206573,0.291014751899866,0.290892817185053,0.295904887714663,0.295504627589246,0.295970050649637,0.295814977973568,0.294299602297835,0.294970349220294,0.453986382604876
"Hylocereus_polyrhizus_SRR11190802__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.298898071625344,0.439321003293641,0.439367311072056,0.43886517700226,0.428,0.418737574552684,0.437609402350588,0.00518602029312289,0.0323940536942534,0.0242300724637681,0.0323868677905945,0.00377945753668297,0.00490852298081214,0.000681044267877412,0.0075204600752046,0.0210223500774508,0.0192563081009296,0.0325005527304886,0.0324790101634998,0,0.0116740088105727,0.019620811287478,0.0116740088105727,0.0116740088105727,0.000900292595093405,0.0326710816777042,0.00641025641025641,0.00490196078431373,0.0326231691078562,0.0325581395348837,0.453697383390216,0.456487162008634,0.0163755458515284,0.440728100113766,0.438907849829352,0.435494880546075,0.44004550625711,0.43466362599772,0.433447098976109,0.0303702061627134,0.0210502991358298,0.0210316581802081,0.213321531312237,0.213764107103341,0.0211314109619194,0.000224265530387979,0.0055297500552975,0.0132100396301189,0.25531914893617,0.242830712303423,0.246916453339539,0.249439210408255,0.250447627573859,0.251013970256872,0.252842809364549,0.252996005326232,0.251612903225806,0.252732545170645,0.252282342462703,0.253658536585366,0.314234954474795,0.287842383469486,0.286746987951807,0.312931226352103,0.310786516853933,0.290848107331097,0.291477679637145,0.30441785549931,0.31351592073035,0.309349322673773,0.43488160291439,0.341155634270534,0.342041177772858,0.34248394952402,0.293504766127245,0.294117647058824,0.293960923623446,0.289159341897679,0.28972802877051,0.288422477995938,0.29217468410552,0.299681190223167,0.29328308579029,0.29217468410552,0.29217468410552,0.288517933679224,0.288452864230943,0.288261851015801,0.294379026882915,0.294261565836299,0.294732162702823,0.294287619470994,0.293041926851026,0.293061405453336,0.448902682332077
"Hylocereus_undatus_SRR11190791__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.30426514534094,0.44180225281602,0.440089307864054,0.439841230463905,0.432171979243884,0.420574515099435,0.438843587842847,0.0183322155153141,0.0416119141480508,0.0329079919408999,0.0416028027151303,0.0175592625109745,0.00859598853868195,0.0123873873873874,0.0122244051517136,0.0321522309711286,0.031496062992126,0.0412393628627537,0.0414485165794066,0.0116740088105727,0,0.0293733681462141,0,0,0.00824972129319955,0.0413943355119826,0.0183326058489742,0.00880281690140845,0.0418400876232202,0.0413114754098361,0.457630928298494,0.458931777378815,0.0258690379951496,0.443919982018431,0.441447516295797,0.438750280962014,0.442796133962688,0.438837576030638,0.436053045628231,0.0393873085339169,0.0321803852889667,0.0326039387308534,0.221105527638191,0.221105527638191,0.033253640512932,0.00758082497212932,0.0107127240926979,0.031304347826087,0.259956236323851,0.247257769652651,0.25114995400184,0.255040992687791,0.25602476232589,0.255451713395639,0.256274768824306,0.256191102344949,0.254996705468922,0.256167400881057,0.255277044854881,0.257443082311734,0.321639991229993,0.29312395907685,0.292054402290623,0.321467809272687,0.316910785619174,0.297226831002607,0.297590930562116,0.310909090909091,0.321169487799516,0.31550098662574,0.436923768832921,0.345136612021858,0.345136612021858,0.345573770491803,0.298533595972861,0.299145299145299,0.298991670320035,0.294523597506679,0.294783573806881,0.293645484949833,0.297658130882031,0.306261461881058,0.298752462245568,0.297658130882031,0.297658130882031,0.293541202672606,0.293253173012692,0.292911279536335,0.299692847740237,0.29951690821256,0.299978055738424,0.299604916593503,0.297886393659181,0.297658130882031,0.454366382140512
"Hylocereus_undatus_SRR11190793__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.302964373130269,0.441382765531062,0.443147964250248,0.44240317775571,0.429772502472799,0.421621621621622,0.440900098911968,0.0181208053691275,0.0412009642778874,0.0327060931899642,0.0411919368974584,0.0219587176108915,0.0227122381477398,0.000225326723749437,0.0251201397990389,0.0312978769971547,0.0304224119063252,0.0403930131004367,0.0410390744378957,0.019620811287478,0.0293733681462141,0,0.0293861558554636,0.0295909486510009,0.0165104863900045,0.0405493786788751,0.0220572177331295,0.0231175693527081,0.0414291977202981,0.0404636920384952,0.458042744656918,0.459793351302785,0.0242718446601942,0.445669291338583,0.442294713160855,0.440494938132733,0.444769403824522,0.435400225479143,0.435095613048369,0.0387562951609372,0.0313253012048193,0.0313115830961244,0.219768204679641,0.220642904001749,0.0330650424189689,0.0169604998884178,0.0238459855611464,0.0354656222802437,0.258431887866842,0.245425434583715,0.249021864211738,0.252384120647594,0.25337464040717,0.255011135857461,0.254297047157338,0.254441763544637,0.253462299406463,0.254188712522046,0.253301056338028,0.25635407537248,0.318191792846171,0.289899952358266,0.288580984233158,0.317791950736749,0.313860506441582,0.293950177935943,0.29338061465721,0.306345235387764,0.316831683168317,0.313144612683783,0.436641908620302,0.347626339969372,0.347626339969372,0.348063880988843,0.299452354874042,0.298969072164948,0.299034664326459,0.294183195899265,0.294888888888889,0.293526785714286,0.297480832420591,0.305533700498295,0.298795180722892,0.297480832420591,0.297480832420591,0.294760312151617,0.294694605439144,0.294577103325151,0.299956082564778,0.3,0.300461234350977,0.299868189806678,0.29903040987219,0.298138006571741,0.454545454545455
"Hylocereus_undatus_SRR11190799__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",0.304158738787714,0.441912869303956,0.440198511166253,0.439950372208437,0.432278793870489,0.420677799607073,0.438952051408799,0.0181208053691275,0.0416301489921122,0.0329153605015674,0.0416210295728368,0.017563117453348,0.00837557857615164,0.0126126126126126,0.0117929678969207,0.0319474835886214,0.0312910284463895,0.0410390744378957,0.0414666084679179,0.0116740088105727,0,0.0293861558554636,0,0,0.008028545941124,0.0411944202266783,0.0185549006767081,0.00858274647887324,0.0418584264738111,0.0411108681390772,0.457836743872273,0.459137853614728,0.0258760107816712,0.443894760512705,0.441421182819879,0.438722734427704,0.442545536316618,0.43903538426865,0.43602428603553,0.0394045534150613,0.0319754708716601,0.0323922083606916,0.220765027322404,0.220765027322404,0.0330506631876495,0.00758251561106155,0.0104940970703979,0.0315354501957373,0.259851138353765,0.246913580246914,0.250805338242062,0.254710707160275,0.255695642556956,0.255120213713268,0.255947136563877,0.255864941898706,0.254669303449791,0.255839576906126,0.254949406071271,0.257117827420061,0.321561745996929,0.292857142857143,0.291786055396371,0.32138931633326,0.316829484902309,0.29696394686907,0.297329236587095,0.310823101409732,0.3210908291181,0.315420048256197,0.437120359955006,0.345068882571616,0.345068882571616,0.34550623223267,0.298445368951171,0.299057224292918,0.29890350877193,0.294274894185788,0.294535761883607,0.293395805443998,0.297350558353405,0.306159895150721,0.298664331070725,0.297350558353405,0.297350558353405,0.293291731669267,0.293003565062389,0.29266116439884,0.299385425812116,0.29920913884007,0.29967069154775,0.299297321036451,0.297577092511013,0.297569520472958,0.454346398073133
