"","MG210801","AY800279","KT717325","KU159093","KU697313","LC155795","LC107517","LC107515","AY863024","GQ179646","GQ179647","FJ822136","MH423501","AF308158","AY366207","KP090203","KU854929","LC128411","AY366208","JF930326","JX524226","KX196173","JF937699","KX883791","Schlumbergera_truncata_15H02_sty__NC_002815","MF978248","JF930327","AY366209","KU854931","KY348771","Hylocereus_polyrhizus_SRR11190795__NC_011659","Hylocereus_polyrhizus_SRR11190797__NC_011659","Schlumbergera_truncata_15H05_pol__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_011659","Hylocereus_polyrhizus_SRR11190795__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_002815","Schlumbergera_truncata_19JSF_sty__NC_002815","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_undatus_SRR11190793__NC_002815","Schlumbergera_truncata_15H04_sty__NC_002815","Hylocereus_undatus_SRR11603190__NC_002815","Schlumbergera_truncata_15H04_pol__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603189__NC_002815","Schlumbergera_truncata_15H03_sty__NC_002815_a","Schlumbergera_truncata_15H06_pol__NC_002815","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190800__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_undatus_SRR11603184__NC_002815","Schlumbergera_truncata_15H03_pol__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_002815","Schlumbergera_truncata_15H03_sty__NC_002815_b","Schlumbergera_truncata_15H04_pet__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_006059","Schlumbergera_truncata_15H06_sty__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_006059","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190802__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603184__NC_011659","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603190__NC_006059","Hylocereus_undatus_SRR11603183__NC_011659","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_undatus_SRR11190792__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11603191__NC_024458","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_polyrhizus_SRR11190795__NC_024458","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_undatus_SRR11603182__NC_024458","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11603190__NC_024458","CYMRNA"
"MF978248",0.466131740996455,0.469391304347826,0.475952421996208,0.476641958283055,0.477804542326222,0.472016531771999,0.453250986447075,0.343979559246247,0.357108664432743,0.357268230413276,0.360459550023935,0.354977664326739,0.357849393746011,0.470985372126668,0.463681752295056,0.462705844365515,0.463520695764213,0.468915662650602,0.465340179717587,0.4666987642433,0.346025702046644,0.354502369668246,0.46394732616027,0.464429099084631,0.484848484848485,0,0.464062750120058,0.470804084237396,0.474154435226548,0.47319719208679,0.457835438716285,0.464804834231586,0.461574618096357,0.463706373914468,0.436033857315599,0.466491889234803,0.465594428784613,0.462141427618412,0.46645942408377,0.469807349846204,0.470683774565535,0.467673814165042,0.470607340045469,0.456181665264929,0.468886374656538,0.464019851116625,0.468689162881246,0.466612377850163,0.463229218311023,0.469672397015894,0.467705290490101,0.467543005517689,0.470473718364698,0.470359572400389,0.468896429148489,0.469058006139926,0.466448445171849,0.463943102877936,0.468379125345472,0.470082698232528,0.466634272756722,0.470358941042716,0.470865119298815,0.460276198212835,0.46886685091855,0.462766824181196,0.463577235772358,0.455694070080863,0.444927788411345,0.462022254475085,0.444463849109326,0.443499392466586,0.44683434518647,0.464060733322565,0.463837994214079,0.463662790697674,0.459706362153344,0.463779781068899,0.463595360824742,0.453130231001004,0.461821674403714,0.463140434942868,0.462217230867961,0.461981751240595,0.458448979591837,0.461981751240595,0.460882163554411,0.461981751240595,0.457809694793537,0.461637239165329,0.463422442772531,0.458177074841024,0.462315586914689,0.459736456808199,0.459503327381919,0.458149779735683,0.461958266452648,0.461538461538462,0.461859643488036,0.454082444692026
"JF930327",0.0177355786456467,0.456968641114983,0.45577289250476,0.455080491604639,0.456082830025884,0.465068138692427,0.438026474127557,0.446069763703585,0.448547118317547,0.445336330069032,0.447583881842992,0.449117174959872,0.448314606741573,0.308184942205561,0.297233942803563,0.292763157894737,0.291451789342085,0.307680299719013,0.313200498132005,0.315633758953597,0.458226632522407,0.460735506664525,0.303730294989855,0.301076947089121,0.318181818181818,0.464062750120058,0,0.3592795614722,0.356773688332028,0.358183241973375,0.277956898014594,0.287953927371621,0.295238095238095,0.286634460547504,0.284898929845422,0.301925831609104,0.29988726042841,0.294337173454486,0.301335028607756,0.306639395846444,0.305459135373935,0.305191731103046,0.305568701687963,0.301157671612588,0.305795508088582,0.297588424437299,0.304622180154599,0.302675320563559,0.297058350747468,0.305183551284071,0.30569131325871,0.304745388617373,0.306286434536001,0.305271439811172,0.305808477237049,0.306122448979592,0.301907790143084,0.296606080102944,0.303221730890714,0.305936073059361,0.304689959080894,0.306248027769012,0.305897193314412,0.308492201039861,0.303537586860392,0.305419497550956,0.305993690851735,0.304440091413647,0.263460887233322,0.29358372456964,0.261852166525064,0.267126746339,0.267598518019535,0.31311706629055,0.31415653258497,0.313381385145722,0.289015511237733,0.313134468218023,0.31311552290136,0.281539210910862,0.0173106646058733,0.0184266477675408,0.0170410534469404,0.0162287480680062,0.00457269000315358,0.0162287480680062,0.0143079315707621,0.0162287480680062,0.00599274562371866,0.0164264683093135,0.00958268933539413,0.00598802395209581,0.0176497909893172,0.00314317146000314,0.00329153605015674,0.00599085606180041,0.0156516348984968,0.0162790697674419,0.0153488372093023,0.474688534931399
"AY366209",0.359272727272727,0.457222512632863,0.461418685121107,0.458996539792388,0.460437855542148,0.459972394755003,0.44308803301238,0.454076699967773,0.458232737807822,0.455174633832287,0.458071784967005,0.455101383971677,0.454940457032507,0.360333438188109,0.356129845572014,0.353814563260148,0.35439647021746,0.358063502043383,0.361180904522613,0.364535888173394,0.464091054825265,0.464228424767405,0.357659641396666,0.358917898710286,0.363636363636364,0.470804084237396,0.3592795614722,0,0.0329008341056534,0.0378436824219957,0.345219901511292,0.351828094932649,0.344401190748798,0.351783120864935,0.335010783608914,0.352837447899968,0.354362633798248,0.347165495834014,0.353553137003841,0.358206590621039,0.358118843342866,0.356586683616717,0.358220810166799,0.350608752879237,0.357685009487666,0.350979439857536,0.357040800127004,0.354319413452343,0.349991913310691,0.355703633190544,0.356882044769011,0.357040800127004,0.358514521504523,0.357946442719062,0.35788808093582,0.357730003161556,0.352602081665332,0.349627711233409,0.355279898218829,0.358502538071066,0.354777372841071,0.359072132189387,0.358526516354398,0.358925449054204,0.356075063613232,0.357723577235772,0.357677008750994,0.352388797364086,0.329357641846993,0.357796717171717,0.328317373461012,0.329938900203666,0.330897348742352,0.359525691699605,0.362321119672905,0.359626936452735,0.350678371907422,0.36178925815089,0.360927152317881,0.342936650843018,0.356617071260767,0.356886012225818,0.356985871271586,0.356773688332028,0.351597444089457,0.356773688332028,0.354813297620923,0.356773688332028,0.352396166134185,0.354742462311558,0.358653093187157,0.352593774940144,0.356918732350173,0.352650851775195,0.353557814485388,0.352603002235707,0.355841708542714,0.354595443833464,0.355695208169678,0.467967015540755
"KU854931",0.357090909090909,0.455654295173375,0.459515570934256,0.457612456747405,0.457852094466471,0.459109730848861,0.440337001375516,0.457943925233645,0.45839369064864,0.455335586673105,0.457910832126187,0.455423237850016,0.456066945606695,0.36222082415854,0.357390482193508,0.354446374980256,0.352820674440593,0.357906318767683,0.361337939698492,0.363436469294801,0.465373517152934,0.464388835418672,0.358917898710286,0.360648002516515,0.348484848484849,0.474154435226548,0.356773688332028,0.0329008341056534,0,0.00679641643497065,0.343861436576668,0.350705580500321,0.344172200595374,0.350492173632403,0.334531512101606,0.353638986854761,0.354362633798248,0.347982355824212,0.354833546734955,0.358206590621039,0.358277724817286,0.356109963451454,0.358379666401906,0.350444225074037,0.358475648323846,0.351303221628622,0.356564534053024,0.35543512910424,0.351124049814006,0.356814215452959,0.356405778695031,0.356882044769011,0.358197111569592,0.358104896212961,0.358678469807145,0.35852039203288,0.353402722177742,0.350760764001295,0.355756997455471,0.358026649746193,0.355886547298368,0.358754369240547,0.358685296919657,0.359720235256716,0.356552162849873,0.357723577235772,0.357517899761337,0.35172981878089,0.330550349292895,0.358901515151515,0.329343365253078,0.330617786829599,0.332256968048946,0.359209486166008,0.361534832520837,0.35946885867847,0.350359138068635,0.361001732556308,0.359665720592873,0.342936650843018,0.354581049334377,0.354908306364617,0.35447409733124,0.353641346906813,0.34888178913738,0.353641346906813,0.352134866866236,0.353641346906813,0.349361022364217,0.352386934673367,0.355833985904464,0.349561053471668,0.354565422026985,0.350262697022767,0.351016518424396,0.349568827850527,0.353643216080402,0.352238805970149,0.353495679497251,0.467174119885823
"KY348771",0.357818181818182,0.454434570482663,0.458304498269896,0.456228373702422,0.45767971039476,0.458937198067633,0.441540577716644,0.457943925233645,0.45839369064864,0.45565749235474,0.458071784967005,0.455906018667525,0.456227872545864,0.362849952815351,0.357232902615821,0.353972516190175,0.352505515285219,0.357434768940585,0.362437185929648,0.3635935291346,0.46585444052581,0.463265960859801,0.357030512739855,0.359075180874489,0.348484848484849,0.47319719208679,0.358183241973375,0.0378436824219957,0.00679641643497065,0,0.344370860927152,0.351186658114176,0.344859171055645,0.350976278844602,0.33477114785526,0.354119910227637,0.355335711968861,0.34847247181833,0.355473751600512,0.358206590621039,0.359548776612647,0.356427776894963,0.359650516282764,0.350444225074037,0.359108159392789,0.351465112514165,0.356723289411018,0.356072680905324,0.351770984958758,0.357131524670792,0.356723289411018,0.356882044769011,0.359466751309316,0.359372524164158,0.359310780904205,0.35915270312994,0.353883106485188,0.351246358044675,0.356393129770992,0.359295685279188,0.356203454286167,0.360025421035907,0.359955541441728,0.359879192497218,0.357824427480916,0.357723577235772,0.357517899761337,0.35172981878089,0.330891122848867,0.358901515151515,0.3296853625171,0.330278343516633,0.332256968048946,0.359367588932806,0.36169208995125,0.359626936452735,0.350039904229848,0.361159237675224,0.359665720592873,0.342609265018825,0.355990602975724,0.356346637900036,0.356200941915228,0.35505090054816,0.350319488817891,0.35505090054816,0.353710414368993,0.35505090054816,0.350798722044728,0.353643216080402,0.357400156617071,0.350997605746209,0.356291182930656,0.351695589874224,0.352445997458704,0.35100606834877,0.355056532663317,0.353495679497251,0.35490966221524,0.467967015540755
"Hylocereus_polyrhizus_SRR11190795__NC_011659",0.280607149990014,0.455174927113703,0.455497382198953,0.456038996208702,0.454102795311091,0.458611361587015,0.444742969729536,0.447904191616766,0.452413557001027,0.447791852105443,0.449674768914755,0.446517200068458,0.447886359746705,0.30375021211607,0.0750974741481607,0.0623725356900068,0.136124766909646,0.305409530269629,0.306766152280821,0.307444463286417,0.454234972677596,0.463535439795047,0.303544175004239,0.302526708495845,0.246153846153846,0.457835438716285,0.277956898014594,0.345219901511292,0.343861436576668,0.344370860927152,0,0,0.296777416937297,0,0.288055093801947,0.29624619546838,0.296733367538909,0.290067137200895,0.295734277524869,0.301202806548613,0.302380154207174,0.301608579088472,0.302329478800067,0.294179708106207,0.301584653878232,0.292882744495648,0.301188682404152,0.298369473861153,0.293667007150153,0.301154425296972,0.301858362631843,0.300167504187605,0.302142618011383,0.30230614973262,0.301933977992664,0.301767255751917,0.296521445457616,0.292753623188406,0.299328859060403,0.302275008364001,0.299816268581928,0.302380154207174,0.30251256281407,0.301458121397084,0.300972501676727,0.29620253164557,0.297933604336043,0.294003527336861,0.0361918345516135,0.0638580195720683,0.0347234651870413,0.0367528991971454,0.0364638918534329,0.302302302302302,0.303950863213811,0.302833333333333,0.0668233713901948,0.303010144686513,0.304571903574397,0.0570296347346657,0.276684456304203,0.280086240689925,0.274933510638298,0.276119402985075,0.267365218860909,0.276119402985075,0.273561301084237,0.276119402985075,0.268931710615281,0.27478376580173,0.275953565505804,0.269165822357312,0.275249169435216,0.27012462108454,0.271337365591398,0.269100743745774,0.274663117617701,0.274708818635607,0.274633821571238,0.455375603032391
"Hylocereus_polyrhizus_SRR11190797__NC_011659",0.291891891891892,0.460999123575811,0.460560682570085,0.461083057635382,0.460055574852379,0.465116279069767,0.448252109522989,0.453104575163399,0.458414872798434,0.453359425962166,0.455642530984997,0.452796347627588,0.453937714006196,0.313490158425348,0.0768739012306217,0.0656840756167895,0.138245165414735,0.315528546297777,0.31449159327462,0.31529223378703,0.460405759162304,0.46883690495665,0.313929313929314,0.312649928034543,0.246153846153846,0.464804834231586,0.287953927371621,0.351828094932649,0.350705580500321,0.351186658114176,0,0,0.310336871250577,0,0.288662239089184,0.306760204081633,0.306122448979592,0.300373437246306,0.305316778096148,0.311111111111111,0.312017640573319,0.310600094503071,0.311968503937008,0.302140368342459,0.311431707699545,0.302198683999358,0.310138539042821,0.308655675332911,0.303789338471419,0.310583425066834,0.310936270653029,0.309617503541634,0.311467673430864,0.311655670750864,0.311951066499373,0.312136913173183,0.307006369426752,0.301956382296344,0.309050772626932,0.311586228580412,0.309276729559748,0.311702630335486,0.312135998740752,0.30915786103106,0.310323089046493,0.303682448589192,0.305342290467051,0.301981022140836,0.0373171961674231,0.0655967591149891,0.0359008933086128,0.0400267961815441,0.0378622884905344,0.309105180533752,0.310791816336092,0.309538751176655,0.0706067769897557,0.309918648310388,0.311511354737666,0.061389337641357,0.286433742524394,0.291208791208791,0.2834375,0.284957131722525,0.27642018406855,0.285223903885162,0.281886555938577,0.285223903885162,0.277936507936508,0.28328125,0.285490931832395,0.278033306899286,0.28390625,0.278999841747112,0.280233659614777,0.278095238095238,0.283125,0.283213504220069,0.283101453806472,0.462428687856561
"Schlumbergera_truncata_15H05_pol__NC_002815",0.305907172995781,0.443169968717414,0.449005938548928,0.447714949651433,0.433307632999229,0.450295402003596,0.427832384893947,0.433975563909774,0.445664874970788,0.441925683570928,0.448469268520682,0.444496377658331,0.440289787333489,0.0322944896115628,0.318161128812016,0.316221765913758,0.313381884387802,0.0286811201445348,0.267987249544627,0.270387243735763,0.450598451067824,0.45555032925682,0.227951153324288,0.228855721393035,NA,0.461574618096357,0.295238095238095,0.344401190748798,0.344172200595374,0.344859171055645,0.296777416937297,0.310336871250577,0,0.309895227008149,0.25,0.0218370103556956,0.0268486916951081,0.0117511520737327,0.0171286905566824,0.0242707637497217,0.0331553182020472,0.0277404921700224,0.0331553182020472,0.25936329588015,0.0267082127754284,0.0166590597900502,0.0270693512304251,0.0199372759856631,0.0145952109464082,0.0236712818222421,0.0277342876314024,0.0281312793034159,0.0349588065018927,0.0331626975294903,0.0267022696929239,0.0266963292547275,0.0220323741007194,0.0150547445255474,0.0221179624664879,0.0349588065018927,0.0207589285714286,0.0349588065018927,0.0331553182020472,0.26686350215762,0.0312919088064372,0.265759637188209,0.266470455059995,0.262555477692128,0.290785314855337,0.321805524365596,0.289787960029247,0.294373339773002,0.29397532059037,0.267780537367352,0.26774483378257,0.267389340560072,0.312471552116523,0.266981556455241,0.267056969151092,0.306274784231397,0.297520661157025,0.303149606299213,0.297158200939808,0.29796738887648,0.291827908035511,0.29796738887648,0.297036371800629,0.29796738887648,0.292321713374345,0.298096304591265,0.297520661157025,0.292766151046406,0.297158200939808,0.292555605991829,0.293984622342831,0.292188567524482,0.297491039426523,0.297939068100358,0.297400268937696,0.462065813528336
"Hylocereus_polyrhizus_SRR11190796__NC_011659",0.290516431924883,0.461484470959818,0.460693742374063,0.461216663761548,0.46,0.465253648366921,0.448370970522324,0.452384854941813,0.457801766437684,0.452731436048413,0.455021262675826,0.452166802943581,0.453311529026983,0.313204508856683,0.0762548262548263,0.0648282535074988,0.137709137709138,0.314773093015771,0.31395910481404,0.314603123490581,0.45956607495069,0.46772869108228,0.312359188928227,0.311232700354039,0.246153846153846,0.463706373914468,0.286634460547504,0.351783120864935,0.350492173632403,0.350976278844602,0,0,0.309895227008149,0,0.288324632178453,0.306322207958922,0.306831088755476,0.299885602222585,0.304981579368893,0.310705789056305,0.312718600953895,0.310810810810811,0.312668892068034,0.301751459549625,0.31175818958696,0.302446136400454,0.310344827586207,0.308232291001914,0.303378050751576,0.311111111111111,0.311149936467598,0.309818875119161,0.312003810733566,0.312351355636594,0.312084783296425,0.311926605504587,0.306570512820513,0.302412174194593,0.309565494190673,0.312123135512536,0.309399270882866,0.312241653418124,0.312837623133143,0.308806955401707,0.311058074781225,0.303142032702789,0.304809393598198,0.301640441914965,0.0374385905471794,0.0651660632771919,0.0360482911069546,0.0392621424944999,0.0377135125993573,0.309252217997465,0.310953506698188,0.309689677010766,0.0699044585987261,0.310072623934323,0.311493526997158,0.0605615409729024,0.285012674271229,0.289721350802731,0.282965299684543,0.284387787220648,0.276050016030779,0.284387787220648,0.281621022637328,0.284387787220648,0.277421423989737,0.283030781373323,0.284073024866226,0.277635373277796,0.283259773013871,0.278657074340528,0.27978944010209,0.277581783194355,0.282872928176796,0.282962261171641,0.282849020846494,0.461387112641417
"Hylocereus_polyrhizus_SRR11190795__NC_006059",0.286205073995772,0.433601609657948,0.435961203680676,0.434717731907486,0.428394449950446,0.435961203680676,0.421767028627838,0.427050568594241,0.433446272991288,0.430058083252662,0.43054211035818,0.435760948463586,0.429470118557948,0.259056244041945,0.288062902072909,0.290969899665552,0.288062902072909,0.25047619047619,0.0424673784104389,0.0329774614472123,0.432086851628468,0.443474041727317,0.250356633380884,0.249881122206372,0.25,0.436033857315599,0.284898929845422,0.335010783608914,0.334531512101606,0.33477114785526,0.288055093801947,0.288662239089184,0.25,0.288324632178453,0,0.24784276126558,0.244962369507162,0.237700925474915,0.247373447946514,0.246975088967972,0.253098188751192,0.250890947968639,0.253037884203002,0.00576923076923077,0.25,0.24469111969112,0.250593824228029,0.247555449558788,0.242812273496014,0.249109475184042,0.250533807829181,0.250772521987164,0.249583630739948,0.252136752136752,0.250118315191671,0.250177514792899,0.248384781048098,0.244031830238727,0.24768022840828,0.249464922711058,0.249585209765347,0.25023832221163,0.253155513217433,0.0181432610744581,0.250118990956687,0.0203598484848485,0.0201278711816244,0,0.264193792581378,0.29202915588996,0.263917004048583,0.266885080645161,0.267185148018063,0.035798398492699,0.0363167760074977,0.0357731230877854,0.286701620591039,0.035873388042204,0.0367853795688847,0.278508771929825,0.287154242850445,0.283542277940784,0.285949248120301,0.285278949835912,0.281562648880419,0.285278949835912,0.284570082449941,0.285278949835912,0.280639008106819,0.285076380728555,0.286685419596812,0.281428571428571,0.286452218830711,0.281569560047562,0.282902537348826,0.281048867699642,0.285042333019755,0.285076380728555,0.285109386026817,0.440135724672807
"Hylocereus_polyrhizus_SRR11190801__NC_002815",0.30830405030516,0.454982206405694,0.454834718048436,0.454481173767014,0.444229074889868,0.454993834771887,0.439186820890291,0.439401414241079,0.44655737704918,0.443114754098361,0.448196721311475,0.443861662022619,0.441894771348959,0.0230049182928764,0.313528190384923,0.311829678245558,0.31161156364798,0.0245797653028861,0.265826821878488,0.264795023129686,0.450697292863002,0.464432396911451,0.222222222222222,0.222857142857143,0.0625,0.466491889234803,0.301925831609104,0.352837447899968,0.353638986854761,0.354119910227637,0.29624619546838,0.306760204081633,0.0218370103556956,0.306322207958922,0.24784276126558,0,0.0265121447848865,0.00576645843344546,0.00517809508865526,0.0220702517873795,0.0338006230529595,0.0235459223452362,0.0338006230529595,0.25251857968621,0.00713399503722084,0.0106315455410981,0.0229114713216958,0.00984682713347921,0.00110899873257288,0.00482565379825654,0.0233754090696587,0.0222810844499844,0.0346919726197884,0.0341774118378126,0.00744647843623953,0.00728795162040626,0,0.000951927653498334,0.00296458105788735,0.0348312859586378,0.011195770486705,0.0347297928671546,0.0339352428393524,0.26207556193209,0.0321072319201995,0.255791812123136,0.257802547770701,0.254801324503311,0.285762483130904,0.313155013295792,0.284698713608666,0.288616521155138,0.287825356842989,0.261258434018516,0.262138953942233,0.261060558518983,0.30765580512496,0.261066791803535,0.261312040081415,0.300210731074728,0.303163169433135,0.305818181818182,0.302136952113555,0.30272373540856,0.297177291468443,0.30272373540856,0.301127466332603,0.30272373540856,0.29686013320647,0.302216671870122,0.301945525291829,0.297370088719899,0.302416212003118,0.298672566371681,0.299069840769352,0.296701554075484,0.302325581395349,0.301998750780762,0.302311055590256,0.462759067357513
"Schlumbergera_truncata_19JSF_sty__NC_002815",0.306496910690882,0.451891891891892,0.452299982101307,0.452120995167353,0.44264049955397,0.448983232251159,0.435260730755587,0.437510401065069,0.444186432244153,0.441034997512025,0.445347487145464,0.442454394693201,0.438640132669983,0.0369181380417336,0.312217194570136,0.311467444120505,0.311409179056238,0.0317664046205679,0.262385025012103,0.260694108151735,0.451286307053942,0.4595178719867,0.219046089609764,0.218885498634977,0.0153846153846154,0.465594428784613,0.29988726042841,0.354362633798248,0.354362633798248,0.355335711968861,0.296733367538909,0.306122448979592,0.0268486916951081,0.306831088755476,0.244962369507162,0.0265121447848865,0,0.0169875424688562,0.02284626368396,0.0297029702970297,0.00641627543035994,0.0309310723818496,0.00641627543035994,0.248245907116605,0.0314308053166536,0.020773410035155,0.0301365562706012,0.0240088453640815,0.0203427839179881,0.028535591094387,0.0307547465871646,0.0301365562706012,0.0101737361089372,0.00609660778489917,0.0317534803691538,0.0316316943313498,0.0266286257727057,0.0199776250599329,0.0265597988370266,0.0101785155026621,0.0260433009099467,0.0101785155026621,0.00641326450805569,0.258059316569955,0.00376470588235294,0.25196471531676,0.253623188405797,0.250920656176766,0.285738568757437,0.311002522068096,0.284327086882453,0.287331081081081,0.286318281752072,0.254901960784314,0.256135934550031,0.254743833017078,0.305338645418327,0.255161544523247,0.255168060596497,0.298514770687123,0.301061638409127,0.304675994108984,0.298474602924988,0.29828965950102,0.292585490572068,0.298476997958863,0.296687697160883,0.298476997958863,0.293459139612986,0.297939279534372,0.298709474346868,0.29397667359003,0.29885238170099,0.294089533216505,0.294613062132528,0.293299216376139,0.298206983328091,0.29771833202203,0.298190401258851,0.461071955417145
"Hylocereus_undatus_SRR11190792__NC_002815",0.299981156962502,0.44967414916727,0.450458550620392,0.450098903074987,0.437869822485207,0.44962352097526,0.433868092691622,0.43249581239531,0.441903171953255,0.43873121869783,0.443071786310518,0.439826406276081,0.436154231347021,0.00921733505821475,0.306477864583333,0.305170445278095,0.304524739583333,0.0158396638112171,0.256989596879064,0.256260162601626,0.449030748663102,0.45933734939759,0.212263387801327,0.212910532276331,0.0461538461538462,0.462141427618412,0.294337173454486,0.347165495834014,0.347982355824212,0.34847247181833,0.290067137200895,0.300373437246306,0.0117511520737327,0.299885602222585,0.237700925474915,0.00576645843344546,0.0169875424688562,0,0.000478163850812879,0.000950871632329636,0.0239987285441831,0.0146217418944692,0.0239987285441831,0.242847526085493,0.0118670886075949,0.00370131960090119,0.0142993326978074,0.00222894443559943,0.000322216851941357,0.00825003966365223,0.0144513260282674,0.0135006353240152,0.024119327197715,0.0242510699001427,0.0120234140167695,0.01202151217969,0.0054382597568778,0,0.00555731978405843,0.0242664551942902,0.00427892234548336,0.0241461477362987,0.0241461477362987,0.25284183176356,0.0220985691573927,0.246767937944409,0.248783652286734,0.245152588096442,0.279739458347617,0.306587972563407,0.278618081815057,0.282326850904128,0.281201980536111,0.250760121619459,0.25183179356483,0.25056,0.30130581976463,0.250957243139757,0.251038007026509,0.293700527704486,0.295349208886048,0.298424467099166,0.293761935073202,0.294743528664443,0.288831420720866,0.294696729120356,0.293018054002237,0.294696729120356,0.288834951456311,0.29399585921325,0.293949499761791,0.289248181083266,0.293893129770992,0.290203029326458,0.290721981025888,0.288788221970555,0.29401464501751,0.293770909670225,0.29399585921325,0.456751403103334
"Hylocereus_polyrhizus_SRR11190802__NC_002815",0.306412862687119,0.45377107364685,0.453711867395521,0.453359195909011,0.443135876252417,0.453171674573889,0.437489071515999,0.439080459770115,0.446481178396072,0.443698854337152,0.447790507364975,0.445099001800033,0.442153493699885,0.0115634405195628,0.311752511561155,0.311221227621483,0.310636262159145,0.0205826472450918,0.264808917197452,0.264256132526282,0.451760851760852,0.463254593175853,0.220285261489699,0.220919175911252,0.0606060606060606,0.46645942408377,0.301335028607756,0.353553137003841,0.354833546734955,0.355473751600512,0.295734277524869,0.305316778096148,0.0171286905566824,0.304981579368893,0.247373447946514,0.00517809508865526,0.02284626368396,0.000478163850812879,0,0.0189352785969269,0.0301898537192655,0.0197634609399315,0.0301898537192655,0.251938623989441,0.0109924136863292,0.00631512472371329,0.01943407960199,0.00327664222187549,0.000946969696969697,0.00792540792540793,0.0195865070729053,0.0183457711442786,0.03125,0.0305758187179885,0.0113038092288634,0.0111455108359133,0.00485665047783174,0.00015748031496063,0.00466853408029879,0.0313908313908314,0.00683017696367588,0.031284046692607,0.0303265940902022,0.261340124144517,0.0283444946270051,0.255228136882129,0.257233704292528,0.254545454545455,0.286410213337813,0.312207305650952,0.285305021907651,0.288773632256985,0.287650602409639,0.260454189506656,0.261492909459249,0.260256811775759,0.307449494949495,0.260421545667447,0.260665729020159,0.300420168067227,0.302689180737961,0.304379429402144,0.301308003737154,0.302206339341206,0.296313874386964,0.302159391020662,0.30040637699281,0.302159391020662,0.295868291910717,0.301495793081957,0.300963331261653,0.296313874386964,0.301540376536487,0.297523268654362,0.298190401258851,0.295868291910717,0.301448823804331,0.301278054862843,0.30143391521197,0.461364371160685
