"","MG210801_-_RdRp_CDS","AY800279_-_viral_replicase_CDS","KT717325_-_RdRP_CDS","KU159093_-_RNA-dependent_RNA_polymerase_CDS","KU697313_-_RNA-dependent_RNA_polymerase_CDS","LC107517_-_RdRp_CDS","LC155795_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_19JSF_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190796__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190801__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190792__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603182__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603186__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603189__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_a_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H06_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190802__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190791__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190793__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190799__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11190800__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190797__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190795__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_polyrhizus_SRR11190798__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H04_pet__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Schlumbergera_truncata_15H03_sty__NC_002815_b_-_RNA-dependent_RNA_polymerase_CDS","KX196173_-_RdRp_CDS","MF978248_-_RdRp_CDS","Schlumbergera_truncata_15H05_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","AY863024_-_ORF1_CDS","FJ822136_-_RdRp_CDS","GQ179646_-_replicase_CDS","GQ179647_-_replicase_CDS","LC107515_-_RdRp_CDS","MH423501_-_replicase_CDS","Schlumbergera_truncata_15H06_sty__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603190__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603191__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","JF937699_-_RNA-dependent_RNA_polymerase_CDS","KX883791_-_ORF1_CDS","LC128411_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603183__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","Hylocereus_undatus_SRR11603184__NC_002815_-_RNA-dependent_RNA_polymerase_CDS","AF308158_-_RNA-dependent_RNA_polymerase_CDS","AY366208_-_replication-associated_protein_CDS","Hylocereus_polyrhizus_SRR11190796__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190797__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190798__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190801__NC_006059_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190802__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603186__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603189__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603190__NC_006059_-_RdRp_CDS","Hylocereus_undatus_SRR11603191__NC_006059_-_RdRp_CDS","JF930326_-_RdRp_CDS","AY366207_-_replication-associated_protein_CDS","Hylocereus_polyrhizus_SRR11190798__NC_011659_-_ORF1_CDS","Hylocereus_polyrhizus_SRR11190801__NC_011659_-_ORF1_CDS","Hylocereus_polyrhizus_SRR11190802__NC_011659_-_ORF1_CDS","Hylocereus_undatus_SRR11603183__NC_011659_-_replication-associated_protein_CDS","Hylocereus_undatus_SRR11603184__NC_011659_-_ORF1_CDS","Hylocereus_undatus_SRR11603187__NC_011659_-_replication-associated_protein_CDS","Hylocereus_undatus_SRR11603189__NC_011659_-_replication-associated_protein_CDS","KP090203_-_ORF1_CDS","KU854929_-_RdRp_CDS","JX524226_-_CDS","AY366209_-_replication-associated_protein_CDS","KU854931_-_RdRp_CDS","KY348771_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190795__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190796__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190797__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190798__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190801__NC_024458_-_RdRp_CDS","Hylocereus_polyrhizus_SRR11190802__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190791__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190792__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190793__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11190799__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11190800__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11603182__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603183__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603184__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603186__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603187__NC_024458_-_similar_to_RdRp","Hylocereus_undatus_SRR11603189__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603190__NC_024458_-_RdRp_CDS","Hylocereus_undatus_SRR11603191__NC_024458_-_RdRp_CDS","JF930327_-_similar_to_RdRp","CYMRNA_-_replicase_CDS"
"Schlumbergera_truncata_15H04_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.7368421052632,55.8303886925795,55.5027513756878,55.6028014007004,56.5022421524664,57.8217821782178,56.4025909317389,96.962196219622,100,99.3717747363698,100,96.7292817679558,96.4087785413434,97.3242630385488,96.1107448912327,95.7067371202114,95.7737178076161,98.1161007667032,99.8247919404293,96.7613132209406,95.839719728487,95.8808063102542,95.8378970427163,95.839719728487,97.1255333483045,98.1161007667032,96.4175824175824,96.3692716404693,100,98.1161007667032,54.4836956521739,54.0131132715352,96.6585825922932,55.6838768115942,55.7291666666667,56.0914855072464,55.7291666666667,56.5138447571493,56.4764492753623,99.8461538461539,95.7259308217669,95.7498348381414,78.0149647887324,77.9049295774648,95.6873905429072,97.0139200718455,96.3028169014084,95.2923144296037,73.9034604364117,75.3393144697493,74.8784440842788,74.5819397993311,74.5102404274265,74.5124411566913,74.3180306054558,74.3046357615894,74.4247787610619,74.3288218327047,74.37430786268,74.2668136714443,67.8224381625442,70.4485488126649,70.5556891989416,67.7804824076123,68.1198300916611,70.1863354037267,70.1428571428571,68.8573391344172,67.7812223206377,68.4408127208481,56.0489352061622,65.3676794363716,65.3896961690885,65.2135623073536,70.4144620811287,70.3532008830022,70.3687348200486,70.9735307312696,70.9013643480206,70.9728150977308,70.7231040564374,69.6881606765328,70.4805996472663,70.7231040564374,70.7231040564374,70.8707360861759,70.8772717074265,70.8894878706199,70.3867403314917,70.426896704269,70.3801945181256,70.3957550298475,70.5477933022843,70.4805996472663,54.4973544973545
"Hylocereus_polyrhizus_SRR11190796__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.8739035087719,56.027293404094,55.8727773603807,55.9479088404708,57.0466450486406,58.1516352824579,56.1736093788975,99.211889214141,96.7285587975243,97.4717832957111,96.7292817679558,100,98.9770958416722,99.7278294397823,98.6557955046276,97.6164202162878,97.7709114985654,96.5638766519824,96.7187844087206,99.6220542463317,98.2440737489026,97.8041282389108,98.2436882546652,98.2440737489026,100,96.5471739608533,99.2289050451641,98.9562513879636,96.7086370664899,96.5585704831238,54.6527462551067,54.3271409152696,98.0445410103205,55.7875624148888,55.9918293236496,56.3549704947798,55.9237403540626,56.7106460418562,56.6954153427145,96.9295339076651,97.6143141153081,97.6374475601678,78.4910655195235,78.5131259651445,97.651964011411,99.7525309336333,98.8967343336275,98.1123792800702,74.3703049049934,75.6395482830145,75.2436194895592,74.9273093267725,74.8270475340326,74.758589714799,74.6610357857301,74.6404071697278,74.7615879352406,74.6720035579275,74.7335701598579,74.5137046861185,68.3418197918973,71.0134486071085,71.1293041175054,68.2937652540492,68.660394265233,70.7147979918719,70.6288708909004,69.3189635404724,68.3089214380826,68.8288687181758,56.3805631244323,65.7987643424537,65.7325684024713,65.666372462489,70.5193370165746,70.5023235229033,70.5179282868526,70.9757194244604,70.9258013898229,71.0200405314118,70.6519337016575,69.8597512569463,70.585635359116,70.6519337016575,70.6519337016575,71.0461192350956,71.0526315789474,71.0490769923458,70.4474966770049,70.4656319290466,70.4187901617549,70.4565602836879,70.5934652144921,70.5414364640884,54.9049933716306
"Hylocereus_polyrhizus_SRR11190801__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.9531809418893,56.0913705583756,56.0110663983903,56.0865191146881,57.0533700826861,58.0283793876027,55.975945878226,98.9359293638216,96.4079822616408,97.2398190045249,96.4087785413434,98.9770958416722,100,99.4305239179954,99.5132743362832,97.4285080913323,97.6063829787234,96.4214711729622,96.4009715168911,99.5091477019188,99.1404011461318,97.728776185226,99.1624421423848,99.1624421423848,99.8646820027064,96.4049404499338,98.9387574618616,100,96.3850077622533,96.4151360920558,54.4667274384685,54.3923532089213,97.901335513764,55.8240255299749,56.1659448370185,56.4166856621837,55.8924093913836,56.5455791638108,56.6218372464098,96.5906575160505,97.4262258708675,97.4512411347518,78.3783783783784,78.3119184758529,97.3997355663288,99.8872350022553,99.6455471865308,97.6636543971788,74.3066341246949,75.6018518518518,75.2039151712887,75,74.8991483639623,74.8251748251748,74.7041750390712,74.6945123305932,74.8329621380846,74.7152110788474,74.7826086956522,74.6281908990011,68.43743054012,71.3768989631059,71.4873035066505,68.6121630652707,68.9608636977058,70.9723889555822,70.916048792155,69.6152960147431,68.6497326203209,69.059791064681,56.4979480164159,65.8687943262411,65.8244680851064,65.7801418439716,70.5790991790548,70.517662741613,70.5333333333333,70.9903000225581,70.972097209721,71.1121157323689,70.7344131351231,69.8724760892667,70.6012868870646,70.7344131351231,70.7344131351231,71.0544140889591,71.0449108553374,71.0799819249887,70.5136757838559,70.5253784505788,70.4783092324805,70.5228031145718,70.6473214285714,70.6678500110939,54.8601864181092
"Hylocereus_undatus_SRR11190792__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",70.7289614410357,56.581329195759,56.4293032786885,56.4805327868852,57.7590607452782,58.6014694704839,56.6471038530237,99.6783088235294,97.3236561578589,98.0804810360777,97.3242630385488,99.7278294397823,99.4305239179954,100,99.1868082222724,98.3703033046627,98.5061113626075,97.4028906955736,97.3125564588979,99.9318955732123,98.7612612612613,99.9774673276251,98.7387387387387,98.7390227426255,99.9770167777522,97.3844419391206,99.5934959349593,99.4311717861206,97.3028105167724,97.3981900452489,55.1780311845474,54.7922951961012,98.9124372559955,56.2718175471259,56.5743542006051,56.830346753549,56.3416336979288,57.4428371441904,57.2957877589016,97.5096219153271,98.3688264612596,98.3469202898551,79.3751414987548,79.2845822956758,98.2886737221347,100,99.3446327683616,98.9414414414414,75.3117206982544,76.5289256198347,76.1520190023753,75.8131012368301,75.7084095063985,75.6669733210672,75.6041951664387,75.5903723887375,75.6996587030717,75.6214367160775,75.7120072909547,75.4139260603311,69.1801044742221,71.8665685553103,71.9695106958446,69.1624943104233,69.5222783647221,71.5333822450477,71.4494518879415,70.2067669172932,69.3078324225865,69.7933227344992,56.9298858607035,66.5232163080408,66.4552661381653,66.3873159682899,71.3313676570651,71.3604360663184,71.3604360663184,71.830336560627,71.7636238215682,71.8504845408399,71.5128146972102,70.6217757263101,71.3994102971195,71.5128146972102,71.5128146972102,71.8504845408399,71.8569780853518,71.8706697459584,71.2792547148375,71.301775147929,71.2531271321355,71.2889293021141,71.405750798722,71.4447720571558,55.4850407978241
"Hylocereus_undatus_SRR11603182__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.7052401746725,55.9185725056547,56.0149439601494,56.0896637608966,56.8345323741007,57.8999260537343,55.8670305135202,98.6316733961418,96.1098901098901,96.9676549865229,96.1107448912327,98.6557955046276,99.5132743362832,99.1868082222724,100,97.1685689201054,97.2783143107989,96.144578313253,96.1252189141856,99.2479539924795,98.7775594848286,97.4879860200961,98.8207032103079,98.7993887797424,99.6195165622202,96.1286089238845,98.5319894829097,99.4918250110473,96.0870520993625,96.1395042772538,54.176072234763,53.9657503379901,97.755543537047,55.5304740406321,55.7336343115124,55.9819413092551,55.665914221219,56.3122171945701,56.27539503386,96.3117453347969,97.1660808435852,97.1892841458059,77.928916191312,77.8630978499342,97.1409864687909,99.9553072625698,99.2980916867734,97.3368260205195,73.8738738738739,75.3500114757861,74.9249595936273,74.6105919003115,74.5115452930728,74.3687150837989,74.3754145478665,74.3838028169014,74.5037494486105,74.386197743862,74.4535217487304,74.2360958452407,68.0096873623954,70.8482676224612,70.9561466570812,68.0494263018535,68.419879652329,70.4258862717107,70.4151838671412,69.0481625199726,68.0794701986755,68.560105680317,56.1653116531165,65.6057945566286,65.5399473222125,65.5399473222125,70.3076923076923,70.2464788732394,70.2619414483821,70.7420652659812,70.7088720463665,70.8398656215006,70.4615384615385,69.6052631578947,70.3296703296703,70.4615384615385,70.4615384615385,70.8118989040483,70.8184257602862,70.8305350346989,70.2422907488987,70.2535832414553,70.207139709123,70.2512119876598,70.3580901856764,70.3956043956044,54.6153846153846
"Hylocereus_undatus_SRR11603186__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.8278218092375,55.6086519114688,55.8075772681954,55.8823529411765,56.5541211519364,57.685664939551,56.0079443892751,99.9775381850854,95.7057916758423,96.4904386951631,95.7067371202114,97.6164202162878,97.4285080913323,98.3703033046627,97.1685689201054,100,99.8900857331282,95.6979806848112,95.6798245614035,97.8977649922549,96.7847769028871,96.8702123002845,96.8052516411379,96.8066491688539,98.0488898856246,95.6826649134342,97.5411635565313,97.3882248782647,95.6828193832599,95.7142857142857,54.5557314040244,54.254118709095,97.2350230414747,55.6183585801492,55.7766222021252,56.1609767126385,55.7766222021252,56.4921821889871,56.3192403346145,95.8864936207655,100,99.8901098901099,78.3344319929686,78.2685124148539,98.7322404371585,98.0958781362007,97.4285714285714,96.3052033231307,74.1197183098592,75.3789618741387,74.9768946395564,74.6714190242816,74.5498999777728,74.5413870246085,74.3356953055801,74.3663213577254,74.469964664311,74.3464776251662,74.4803184431667,74.262439453985,67.9603087100331,70.7036859741503,70.81132981277,68.1104972375691,68.3482142857143,70.3218116805721,70.2920921396343,68.9442413162706,67.8824049513705,68.3131201764057,56.2316218050215,65.530885908991,65.6188173224885,65.5748516157397,70.3059652212195,70.2887370509147,70.3042328042328,70.8016121809225,70.7077472650145,70.8679076026015,70.5701078582434,69.6442687747036,70.3940127668941,70.5701078582434,70.5701078582434,70.7661290322581,70.7726763717805,70.762331838565,70.2559576345984,70.3180212014134,70.271463253145,70.2649006622517,70.4162976085031,70.4380365397315,54.7655734096412
"Hylocereus_undatus_SRR11603189__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.9644711669855,55.7067271352986,55.8551810237204,55.9300873907615,56.6525739865705,57.7075098814229,56.1054464063666,100,95.7727873183619,96.6029246344207,95.7737178076161,97.7709114985654,97.6063829787234,98.5061113626075,97.2783143107989,99.8900857331282,100,95.7638279192274,95.7885501206405,98.074369189907,96.8503937007874,96.9577588093675,96.870897155361,96.8722659667542,98.1838565022422,95.7484111330265,97.6509330406147,97.5658331489268,95.7498348381414,95.7591738079543,54.3974677820484,54.2663656884876,97.2139572626454,55.6183585801492,55.8218403798327,56.1835858014922,55.799231290979,56.4242012236574,56.3418494234682,95.9964804223493,99.8899647887324,99.9560342932513,78.2904856075588,78.2904856075588,98.775956284153,98.2538616521155,97.5609756097561,96.4801049409707,73.9656690140845,75.287092328893,74.8959778085992,74.5211581291759,74.4165370082241,74.4352493849251,74.1806908768822,74.2120343839542,74.3317870554451,74.1914045192734,74.3090868892328,74.1303390576838,67.9823594266814,70.7036859741503,70.7943364530837,68.1104972375691,68.3705357142857,70.3218116805721,70.2587230002374,68.9284898332191,67.8824049513705,68.2690187431092,56.141144537435,65.5089030556166,65.5748516157397,65.530885908991,70.4380365397315,70.4209830284329,70.4365079365079,70.929451287794,70.8351942831621,71.0024669208343,70.6801672903368,69.8207696362678,70.5260840854061,70.6801672903368,70.6801672903368,70.8781362007169,70.8622620380739,70.8744394618834,70.3883495145631,70.4349746080813,70.3883495145631,70.3973509933775,70.5491585473871,70.5480959718248,54.8316090688972
"Schlumbergera_truncata_15H03_sty__NC_002815_a_-_RNA-dependent_RNA_polymerase_CDS",69.5770804911323,55.9326294620412,55.8545092177379,55.9541604384654,56.6749379652606,57.914201183432,56.1538461538462,96.9703770197487,98.1156879929886,98.9921612541993,98.1161007667032,96.5638766519824,96.4214711729622,97.4028906955736,96.144578313253,95.6979806848112,95.7638279192274,100,98.1865850994101,96.7499447269511,95.8760637137246,95.9606986899563,95.8960925562104,95.8978834824351,97.0904207699194,100,96.3206307490145,96.3820869181557,98.115275038352,100,54.6254512635379,53.9761207479162,96.5489350229172,55.5956678700361,55.8438628158845,56.0694945848375,55.7310469314079,56.4450474898236,56.6335740072202,98.3344291036599,95.7161687170475,95.7839262187088,78.0921052631579,78.0921052631579,95.7024432809773,97.0456580125336,96.2264150943396,95.1560113462797,73.995168021085,75.4470426409904,75.0115366866636,74.6666666666667,74.5841650033267,74.5141836050927,74.4309392265193,74.3950725912891,74.5149911816578,74.4417422065001,74.4206576914588,74.3133377279719,68.199823943662,70.6880076445294,70.7954000958313,68.1517423908249,68.4339496547115,70.3880028564627,70.2632202987906,69.0465328467153,68.027360988526,68.7059859154929,56.117381489842,65.4014918824046,65.4234313295305,65.247915752523,70.3427065026362,70.237571491421,70.2530253025303,70.7867679928476,70.7599732560731,70.8305350346989,70.5623901581722,69.455406471981,70.3207381370826,70.5623901581722,70.5623901581722,70.7513416815742,70.7578806170355,70.7699194270367,70.1827791235411,70.2666960546617,70.2202643171806,70.1916721744878,70.3204419889503,70.3646748681898,54.4376098418278
"Schlumbergera_truncata_15H06_pol__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.7490452809602,55.9547738693467,55.6274900398406,55.7270916334661,56.5724206349206,57.8610152784623,56.4236111111111,96.9513561981618,99.8247535596933,99.4402149574563,99.8247919404293,96.7187844087206,96.4009715168911,97.3125564588979,96.1252189141856,95.6798245614035,95.7885501206405,98.1865850994101,100,96.75209898365,95.8551483420593,95.8960925562104,95.8533391532082,95.8551483420593,97.1358245692549,98.1667394151026,96.4090212393256,96.361631753032,99.8247151621385,98.1842047691971,54.5003383713061,54.0765765765766,96.6576819407008,55.741033160388,55.8087074216106,56.1245206406497,55.741033160388,56.5679403120054,56.575682382134,100,95.6989247311828,95.7227462162755,78.228458671344,78.0969085726814,95.6815703380589,97.0035778175313,96.3165972374479,95.2661431064572,74.0667545015371,75.4414125200642,75.0115366866636,74.6998666073811,74.6007098491571,74.5645377400625,74.4586831639417,74.444688805806,74.5646903240026,74.4694960212202,74.5145631067961,74.4068541300527,67.986798679868,70.6163401815576,70.723526593196,67.9603087100331,68.2850779510022,70.3236554021894,70.2632202987906,68.978102189781,67.9461725126848,68.4928492849285,56.1724215752652,65.4310155735907,65.4310155735907,65.255538495284,70.4370744564024,70.3760721354739,70.3915530136384,70.9944134078212,70.9224598930481,70.993733213966,70.7445640237206,69.64755391899,70.5029650779706,70.7445640237206,70.7445640237206,70.8920187793427,70.8985248100134,70.9107182814947,70.4095112285337,70.4495372410754,70.4029949350363,70.4185022026432,70.5700397702165,70.5029650779706,54.6013617395124
"Hylocereus_polyrhizus_SRR11190802__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",70.1101928374656,56.0678996706359,56.0632688927944,56.113482299774,57.2,58.1262425447316,56.2390597649412,99.4813979706877,96.7605946305747,97.5769927536232,96.7613132209406,99.6220542463317,99.5091477019188,99.9318955732123,99.2479539924795,97.8977649922549,98.074369189907,96.7499447269511,96.75209898365,100,98.8325991189427,98.0379188712522,98.8325991189427,98.8325991189427,99.9099707404907,96.7328918322296,99.3589743589744,99.5098039215686,96.7376830892144,96.7441860465116,54.6302616609784,54.3512837991366,98.3624454148472,55.9271899886234,56.1092150170648,56.4505119453925,55.995449374289,56.5336374002281,56.6552901023891,96.9629793837287,97.894970086417,97.8968341819792,78.6678468687763,78.6235892896659,97.8868589038081,99.9775734469612,99.4470249944702,98.6789960369881,74.468085106383,75.7169287696577,75.3083546660461,75.0560789591745,74.9552372426141,74.8986029743128,74.7157190635452,74.7003994673768,74.8387096774194,74.7267454829355,74.7717657537297,74.6341463414634,68.5765045525205,71.2157616530514,71.3253012048193,68.7068773647897,68.9213483146067,70.9151892668903,70.8522320362855,69.558214450069,68.648407926965,69.0650677326227,56.511839708561,65.8844365729466,65.7958822227142,65.751605047598,70.6495233872756,70.5882352941176,70.6039076376554,71.0840658102321,71.027197122949,71.1577522004062,70.782531589448,70.0318809776833,70.671691420971,70.782531589448,70.782531589448,71.1482066320776,71.1547135769057,71.1738148984199,70.5620973117085,70.5738434163701,70.5267837297177,70.5712380529006,70.6958073148974,70.6938594546664,55.1097317667923
"Hylocereus_undatus_SRR11190791__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.573485465906,55.819774718398,55.9910692135946,56.0158769536095,56.7828020756116,57.9425484900565,56.1156412157153,98.1667784484686,95.8388085851949,96.70920080591,95.839719728487,98.2440737489026,99.1404011461318,98.7612612612613,98.7775594848286,96.7847769028871,96.8503937007874,95.8760637137246,95.8551483420593,98.8325991189427,100,97.0626631853786,100,100,99.17502787068,95.8605664488017,98.1667394151026,99.1197183098592,95.815991237678,95.8688524590164,54.2369071701506,54.1068222621185,97.413096200485,55.6080017981569,55.8552483704203,56.1249719037986,55.7203866037312,56.1162423969362,56.3946954371769,96.0612691466083,96.7819614711033,96.7396061269147,77.8894472361809,77.8894472361809,96.6746359487068,99.2419175027871,98.9287275907302,96.8695652173913,74.0043763676149,75.2742230347349,74.885004599816,74.4959007312209,74.397523767411,74.4548286604361,74.3725231175693,74.3808897655051,74.5003294531078,74.3832599118943,74.4722955145119,74.2556917688266,67.8360008770007,70.687604092315,70.7945597709377,67.8532190727313,68.3089214380826,70.2773168997393,70.2409069437884,68.9090909090909,67.8830512200484,68.449901337426,56.3076231167079,65.4863387978142,65.4863387978142,65.4426229508197,70.1466404027139,70.0854700854701,70.1008329679965,70.5476402493321,70.5216426193119,70.6354515050167,70.2341869117969,69.3738538118942,70.1247537754432,70.2341869117969,70.2341869117969,70.6458797327394,70.6746826987308,70.7088720463665,70.0307152259763,70.048309178744,70.0021944261576,70.0395083406497,70.2113606340819,70.2341869117969,54.5633617859488
"Hylocereus_undatus_SRR11190793__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.7035626869731,55.8617234468938,55.6852035749752,55.759682224429,57.0227497527201,57.8378378378378,55.9099901088032,98.1879194630872,95.8799035722113,96.7293906810036,95.8808063102542,97.8041282389108,97.728776185226,99.9774673276251,97.4879860200961,96.8702123002845,96.9577588093675,95.9606986899563,95.8960925562104,98.0379188712522,97.0626631853786,100,97.0613844144536,97.0409051348999,98.3489513609996,95.9450621321125,97.7942782266871,97.6882430647292,95.8570802279702,95.9536307961505,54.1957255343082,54.0206648697215,97.5728155339806,55.4330708661417,55.7705286839145,55.9505061867267,55.5230596175478,56.4599774520857,56.4904386951631,96.1243704839063,96.8674698795181,96.8688416903876,78.0231795320359,77.9357095998251,96.6934957581031,98.3039500111582,97.6154014438854,96.4534377719756,74.1568112133158,75.4574565416285,75.0978135788262,74.7615879352406,74.662535959283,74.4988864142539,74.5702952842662,74.5558236455363,74.6537700593537,74.5811287477954,74.6698943661972,74.364592462752,68.1808207153829,71.0100047641734,71.1419015766842,68.2208049263251,68.6139493558418,70.6049822064057,70.661938534279,69.3654764612236,68.3168316831683,68.6855387316217,56.3358091379698,65.2373660030628,65.2373660030628,65.1936119011157,70.0547645125958,70.1030927835051,70.0965335673541,70.5816804100735,70.5111111111111,70.6473214285714,70.2519167579408,69.4466299501705,70.1204819277108,70.2519167579408,70.2519167579408,70.5239687848384,70.5305394560856,70.5422896674849,70.0043917435222,70,69.9538765649023,70.0131810193322,70.096959012781,70.1861993428258,54.5454545454545
"Hylocereus_undatus_SRR11190799__NC_002815_-_RNA-dependent_RNA_polymerase_CDS",69.5841261212286,55.8087130696044,55.9801488833747,56.0049627791563,56.7721206129511,57.9322200392927,56.1047948591201,98.1879194630872,95.8369851007888,96.7084639498433,95.8378970427163,98.2436882546652,99.1624421423848,98.7387387387387,98.8207032103079,96.8052516411379,96.870897155361,95.8960925562104,95.8533391532082,98.8325991189427,100,97.0613844144536,100,100,99.1971454058876,95.8805579773322,98.1445099323292,99.1417253521127,95.8141573526189,95.8889131860923,54.2163256127726,54.0862146385272,97.4123989218329,55.6105239487295,55.8578817180121,56.1277265572296,55.7454463683382,56.096461573135,56.397571396447,96.0595446584939,96.802452912834,96.7607791639308,77.9234972677596,77.9234972677596,96.6949336812351,99.2417484388938,98.9505902929602,96.8464549804263,74.0148861646235,75.3086419753086,74.9194661757938,74.5289292839725,74.4304357443044,74.4879786286732,74.4052863436123,74.4135058101294,74.5330696550209,74.4160423093874,74.5050593928729,74.2882172579939,67.8438254003071,70.7142857142857,70.8213944603629,67.861068366674,68.3170515097691,70.303605313093,70.2670763412905,68.9176898590268,67.89091708819,68.4579951743803,56.2879640044994,65.4931117428384,65.4931117428384,65.449376776733,70.1554631048829,70.0942775707082,70.109649122807,70.5725105814212,70.5464238116393,70.6604194556002,70.2649441646595,69.3840104849279,70.1335668929275,70.2649441646595,70.2649441646595,70.6708268330733,70.6996434937611,70.733883560116,70.0614574187884,70.079086115993,70.032930845225,70.0702678963548,70.2422907488987,70.2430479527042,54.5653601926867
