"","MG210801","AY800279","KT717325","KU159093","KU697313","LC155795","LC107517","LC107515","AY863024","GQ179646","GQ179647","FJ822136","MH423501","AF308158","AY366207","KP090203","KU854929","LC128411","AY366208","JF930326","JX524226","KX196173","JF937699","KX883791","Schlumbergera_truncata_15H02_sty__NC_002815","MF978248","JF930327","AY366209","KU854931","KY348771","Hylocereus_polyrhizus_SRR11190795__NC_011659","Hylocereus_polyrhizus_SRR11190797__NC_011659","Schlumbergera_truncata_15H05_pol__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_011659","Hylocereus_polyrhizus_SRR11190795__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_002815","Schlumbergera_truncata_19JSF_sty__NC_002815","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_undatus_SRR11190793__NC_002815","Schlumbergera_truncata_15H04_sty__NC_002815","Hylocereus_undatus_SRR11603190__NC_002815","Schlumbergera_truncata_15H04_pol__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603189__NC_002815","Schlumbergera_truncata_15H03_sty__NC_002815_a","Schlumbergera_truncata_15H06_pol__NC_002815","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190800__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_undatus_SRR11603184__NC_002815","Schlumbergera_truncata_15H03_pol__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_002815","Schlumbergera_truncata_15H03_sty__NC_002815_b","Schlumbergera_truncata_15H04_pet__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_006059","Schlumbergera_truncata_15H06_sty__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_006059","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190802__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603184__NC_011659","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603190__NC_006059","Hylocereus_undatus_SRR11603183__NC_011659","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_undatus_SRR11190792__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11603191__NC_024458","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_polyrhizus_SRR11190795__NC_024458","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_undatus_SRR11603182__NC_024458","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11603190__NC_024458","CYMRNA"
"GQ179647",55.120763901891,54.7706261991976,54.8951654825853,54.9124935019927,54.6051494729566,54.0932642487047,56.1778390487679,78.1589299763965,96.0857992797871,95.9762016596211,100,92.923125097855,93.5180836073274,54.5586107091172,54.3082622000322,54.3590571520827,53.9056208729264,54.8449300980235,54.8692443446173,54.6534017971759,65.4801455465907,63.9688344728892,54.5147814910026,54.4183804627249,53.030303030303,63.9540449976065,55.2416118157008,54.1928215032995,54.2089167873813,54.1928215032995,55.0325231085245,54.4357469015003,55.1530731479318,54.4978737324174,56.945788964182,55.1803278688525,55.4652512854536,55.6928213689482,55.2209492635024,54.9327717479346,54.995938261576,55.0536236594085,54.9870045484081,55.6938603868797,55.0040420371867,55.5298013245033,55.0162337662338,55.240423797881,55.469137845441,54.8831927319922,55.0162337662338,55.0487012987013,54.8758721401915,55.0064808813999,54.9773755656109,54.9862615160821,55.1989520222695,55.498509440212,55.1309155960319,54.8727095832658,55.1360985093973,54.8659626320065,54.992693619094,55.1007147498376,55.1617623150707,55.2785923753666,55.2918224678914,55.3908355795148,56.3750217429118,54.4105789388808,56.4071229050279,56.2673611111111,55.9736431420149,54.9580103359173,54.8770689378113,54.9564094284792,54.721905072582,54.8849187188154,54.9524883234015,55.2970711297071,55.2255578744582,55.2597522647439,55.2445302445302,55.1773960507305,55.69558101473,55.1773960507305,55.3582956746288,55.1773960507305,55.5810147299509,55.1674179008371,55.1292342270027,55.5773634281976,55.2339604438013,55.5030164682863,55.474215064259,55.5719194894453,55.26400515132,55.194073119665,55.2746013850862,54.6957778134532
"FJ822136",55.1291651067016,54.7785141262644,54.9029799029799,54.8856548856549,55.286800276434,54.7401139699534,56.5644383184011,78.9018250471995,93.878190073587,95.5064975731956,92.923125097855,100,94.7557921102066,54.7427652733119,54.6054750402577,54.7861178369653,54.1062801932367,55.1253213367609,54.7321142123837,54.596502486764,65.3116102499209,64.054054054054,54.9558232931727,54.8273092369478,54.5454545454545,64.5022335673261,55.0882825040128,54.4898616028323,54.4576762149984,54.4093981332475,55.3482799931542,54.7203652372412,55.5503622341669,54.7833197056419,56.4239051536414,55.6138337977381,55.7545605306799,56.0173593723919,55.4900998199967,55.2802073210237,55.230669265757,55.2396425670187,55.2216988793243,55.7013118062563,55.3346265761397,55.7854659824532,55.2345398474274,55.4432855280313,55.7743216412972,55.2311435523114,55.2020775848077,55.2507709787372,55.2076573653472,55.3053620605864,55.32396186783,55.316742081448,55.6155861165684,55.8536181487001,55.5121951219512,55.204280155642,55.4187591122631,55.1981806367771,55.2272727272727,55.0592821179146,55.4616384915475,55.188141391106,55.2015604681404,55.3141317163551,56.4521739130435,54.7081586584973,56.4845522778844,56.5006075334143,56.3106796116505,54.7715162279994,54.7397172236504,54.7376916868442,54.8434442270059,54.7312520115867,54.7826086956522,55.5388219544846,55.0561797752809,55.1940850277264,55.1873894161171,55.0561797752809,55.5719194894453,55.0561797752809,55.3260167850226,55.0561797752809,55.5719194894453,55.1746338322871,54.9117174959872,55.5355682747343,55.1768488745981,55.4287577437235,55.3838646714379,55.5464659685864,55.255110252696,55.1851851851852,55.2657004830918,54.6869983948636
"MH423501",55.054286783976,54.9877921171957,55.1108801108801,55.1282051282051,55.1658604008293,54.6883094456916,56.6850447966919,78.6815607300189,94.7549710349147,93.8938468764678,93.5180836073274,94.7557921102066,100,55.128617363344,54.4605475040258,54.4148506860371,54.219001610306,55.3181233933162,55.004812319538,54.8211134285256,65.2799746915533,64.1017488076312,54.7309236947791,54.6506024096386,53.030303030303,64.2150606253989,55.1685393258427,54.5059542967493,54.3933054393305,54.3772127454136,55.2113640253294,54.6062285993804,55.9710212666511,54.6688470973017,57.0529881442052,55.8105228651041,56.1359867330017,56.3845768652979,55.7846506300115,55.6203433754454,55.6367771280052,55.4183590576767,55.6277407828488,55.9535822401614,55.5447785321694,56.0172156927661,55.380620029216,55.7855280312907,56.0721376571807,55.4906731549067,55.380620029216,55.4293134231456,55.6294613887086,55.7427506884821,55.5340119566974,55.5268261150614,55.8120497707924,56.1185626759397,55.6585365853659,55.6258106355383,55.7265511096711,55.6205328135153,55.6493506493507,55.3678739645932,55.9005201560468,55.4161915621437,55.4291287386216,55.6510021896581,56.4,54.498548855208,56.4147320649328,56.4658913383093,56.1893203883495,55.0621669626998,55.012853470437,55.044390637611,54.7292889758643,55.0209205020921,55.0563607085346,55.4384203480589,54.991974317817,55.0277264325324,55.1391346308509,55.1524879614767,55.5555555555556,55.1524879614767,55.2937378954164,55.1524879614767,55.6046473572247,55.1102526959601,55.1203852327448,55.56827473426,55.128617363344,55.4776654711444,55.4326610279766,55.5955497382199,55.2229196845324,55.1207729468599,55.2334943639291,54.4943820224719
"AF308158",68.6978599927457,53.7253533414762,53.9008321775312,53.9181692094313,54.9429657794677,54.0082930200415,55.7160048134777,55.6057428617519,54.7194082649944,54.9445248432224,54.5586107091172,54.7427652733119,55.128617363344,100,68.1241184767278,68.1589695256048,68.045760852531,96.2807345160286,72.4100156494523,72.4796493425172,54.1592920353982,53.2226877215598,76.8535825545171,76.8068535825545,90.9090909090909,52.9014627873332,69.1815057794439,63.9666561811891,63.777917584146,63.7150047184649,69.624978788393,68.6509841574652,96.7705510388437,68.6795491143317,74.0943755958055,97.6995081707124,96.3081861958266,99.0782664941785,98.8436559480437,96.6128273482829,95.5653404623368,96.524064171123,95.5503144654088,73.7704918032787,97.0256731371321,98.1733696522993,96.5403365309011,98.2802145787315,98.5100929189362,97.40891959799,96.4959145191703,96.6530483972344,95.4131322651587,95.5144291091594,97.0114223126271,97.0114223126271,97.7496038034865,98.9579993587688,97.7963167007713,95.3995917726488,97.9921568627451,95.4080830319233,95.5366965267955,72.817994614288,95.7500393514875,73.2486100079428,73.1568098937688,73.4734077478661,70.6610169491525,67.8750784682988,70.7773430855588,70.3866283977714,70.4779598040871,72.7115172522452,72.601880877743,72.7201134036856,68.4285714285714,72.6801695713613,72.6544082979727,69.1957017258222,69.1971258981568,68.8665710186514,69.1874119304838,69.1502655420181,69.7978028976278,69.1502655420181,69.2754989784693,69.1502655420181,69.7196559413826,69.1464369616288,69.2596063730084,69.6960050931084,69.1597559067439,69.5873015873016,69.5266740541396,69.7133757961783,69.177760375881,69.1789407709182,69.1789407709182,53.3047346679377
"AY366207",69.9147160225005,54.0059347181009,53.927518640541,53.9795387549853,53.8222068488412,53.7849982716903,54.8891562124076,54.0885585003232,53.9700434852633,54.3565791592849,54.3082622000322,54.6054750402577,54.4605475040258,68.1241184767278,100,95.3390491036633,86.5318818040435,67.9091620986688,68.1254901960784,68.0684136199592,54.1988416988417,53.24298160697,67.9611650485437,68.1490761039774,74.2424242424242,53.6318247704944,70.2766057196437,64.3870154427986,64.2609517806492,64.2767097384179,92.4902525851839,92.3126098769378,68.1838871187984,92.3745173745174,71.1937097927091,68.6471809615077,68.7782805429864,69.3522135416667,68.8247488438845,68.3504340962904,68.1494380243787,68.2868904369854,68.1544792655904,69.6631059983566,68.0901355184368,68.9949991934183,68.1969289219566,68.5514612452351,69.0361057382334,68.1631362630414,68.2537171781082,68.2220816197406,68.4584980237154,68.2191348279129,68.0579618837612,68.0737123956528,68.6183790682833,69.0334032596418,68.3251465694819,68.4468320429768,68.3720195799779,68.4343834098464,68.1221325739598,68.8154969831693,68.3776932826363,68.9649681528662,68.9397552058496,69.4750699358236,97.3209772535805,92.7725856697819,97.4974636455867,97.2371064969859,97.3013744552464,68.4144030322173,68.2796543597801,68.3977900552486,95.1803433611592,68.3978596159899,68.3207309388784,95.8158319870759,70.3859978121582,69.8905436928046,70.5357142857143,70.4641350210971,71.1667197959834,70.4641350210971,70.6492689828643,70.4641350210971,71.061862244898,70.5108116577875,70.3391154867948,71.0530508204556,70.5072010018785,70.9088020336829,70.8557844690967,71.0551482307937,70.5264807270448,70.5126195328421,70.5282959711554,52.8236040609137
"KP090203",70.2255365587486,54.0777038851943,54.0507649513213,54.1376912378303,53.9101786023929,54.1327326286605,55.0827015851137,54.0903936497651,54.0200193735873,54.6335163061027,54.3590571520827,54.7861178369653,54.4148506860371,68.1589695256048,95.3390491036633,100,87.0459859703819,67.8806907378336,68.3333333333333,68.1975463982384,54.3460732139977,53.3236293061621,67.9485167163711,68.2781353005808,77.2727272727273,53.7294155634485,70.7236842105263,64.6185436739852,64.5553625019744,64.6027483809825,93.7627464309993,93.431592438321,68.3778234086242,93.5171746492501,70.9030100334448,68.8170321754442,68.8532555879495,69.4829554721905,68.8778772378517,68.5126582278481,68.2323072040622,68.168835290384,68.2373472949389,69.7234112611129,68.1724845995893,68.9783381829939,68.1421545295891,68.5291308500477,69.0953150242326,68.2142291237522,68.1515535827521,68.1515535827521,68.4786053882726,68.2861212217123,68.1559835806757,68.1559835806757,68.7879756955548,69.1411935953421,68.3976496744481,68.4668989547038,68.4868629313074,68.4544589019359,68.2048842372344,68.6555290373906,68.4452914086073,69.039259495691,68.9501354150072,69.5071699357178,97.5860904794058,93.9266198282592,97.7646062658764,97.2003352891869,97.4488083249413,68.502690724913,68.3622047244095,68.4701787691821,94.8390151515152,68.4650575800599,68.3820047355959,95.6465447483412,70.7080200501253,70.1438848920863,70.8745485947559,70.8803258145363,71.5540648458713,70.8803258145363,70.926567916798,70.8803258145363,71.4696485623003,70.7868697973928,70.7863408521303,71.4604948124501,70.845755531147,71.3216560509554,71.2357052096569,71.4627914404344,70.8025757813727,70.7888120678818,70.8045254556882,52.949594530132
"KU854929",69.9872981310107,54.9135974864723,54.1182590601699,54.135599098318,54.0816326530612,53.8714137573453,55.4906341295755,54.2824822236587,53.9539378321791,54.0988887099372,53.9056208729264,54.1062801932367,54.219001610306,68.045760852531,86.5318818040435,87.0459859703819,100,68.159749412686,68.5019607843137,68.4763847481563,54.1184041184041,53.2913843175218,68.4779204509865,68.493579705606,72.7272727272727,53.6479304235787,70.8548210657915,64.560352978254,64.7179325559407,64.7494484714781,86.3875233090354,86.1754834585264,68.6618115612198,86.2290862290862,71.1937097927091,68.8388436352021,68.8590820943762,69.5475260416667,68.9363737840855,68.4293606945541,68.2760804179199,68.3185560481317,68.2811016144349,69.7781429745275,68.2319571383549,69.0917889982255,68.4027228114611,68.6626429479034,69.1811734364926,68.3370218147329,68.3169882948434,68.2853527364758,68.4268774703557,68.3138616987685,68.199716490786,68.2154670026776,68.8417358008934,69.1302243020816,68.4836000633814,68.4310317585717,68.5772935417654,68.4027228114611,68.2645151083689,68.6884725309622,68.4410646387833,69.1082802547771,69.0510252742012,69.6725357906862,89.6545914069082,86.1838006230529,89.8376733175516,89.4675150703282,89.6580623533356,68.888186986734,68.7195600942655,68.8397790055249,86.958576153725,68.7913125590179,68.7775677378702,87.8675282714055,70.7141740897015,70.0340929481428,70.7080200501253,70.964213158306,71.5492508766337,70.964213158306,71.026568149662,70.964213158306,71.4604591836735,70.8868693199624,70.9173308329427,71.4194678986777,70.6793988728867,71.3536701620591,71.2519809825673,71.4058017213899,70.8868693199624,70.9045304906725,70.8888540523593,52.8553299492386
"LC128411",68.738673432403,53.8716428322288,53.9941084734015,54.0287645122163,55.0526861288651,54.2566050768434,55.5670103092784,55.8439464775109,54.9252771974932,55.262735015266,54.8449300980235,55.1253213367609,55.3181233933162,96.2807345160286,67.9091620986688,67.8806907378336,68.159749412686,100,72.9277447607132,73.0287859824781,54.4782119311786,53.5265700483092,77.3816936488169,77.3505603985056,95.4545454545455,53.1084337349398,69.2319700280987,64.1936497956617,64.2093681232317,64.2565231059415,69.4590469730371,68.4471453702223,97.1318879855465,68.5226906984229,74.9523809523809,97.5420234697114,96.8233595379432,98.4160336188783,97.9417352754908,96.974921630094,96.1018547626532,98.758056909291,96.0867515322961,74.3077175159758,96.8705992802378,99.1992312620115,98.7739704495442,97.7606055827157,98.1585268214572,97.2845707110344,98.7749332495681,98.790639233548,95.9962317475271,96.065213983383,96.8251485767907,96.8564279011573,97.5447489307778,98.1733696522993,97.5770925110132,95.9667294413057,97.4443399184697,96.0075447972336,96.0885956644675,73.3101155611841,96.2869729389553,73.7101127163042,73.6174932657265,74.0321522309711,70.5792682926829,67.7854454203262,70.6952235254122,70.355997975367,70.4135021097046,73.2168162494095,73.1203007518797,73.2252479143712,68.4168781725888,73.2151263141378,73.2212973142767,69.1994793361536,69.185138932251,68.8530465949821,69.1910499139415,69.2631907586638,69.769291964996,69.2631907586638,69.2790953353228,69.2631907586638,69.6911811524992,69.1657536390671,69.2475803933812,69.6834738348974,69.1634089132134,69.6065989847716,69.5143173548489,69.7167409293444,69.1501017373611,69.1982461634826,69.1512683996242,53.5408066052715
"AY366208",68.0455202312139,54.8353371667538,55.3419913419913,55.5670995670996,55.8067299396031,55.1414768806073,56.343347639485,55.0787528126004,54.6767206802503,55.0617680089844,54.8692443446173,54.7321142123837,55.004812319538,72.4100156494523,68.1254901960784,68.3333333333333,68.5019607843137,72.9277447607132,100,95.6487956487956,54.0938952091011,52.961055680721,73.1352619233776,73.0570758405004,77.2727272727273,53.4659820282413,68.6799501867995,63.8819095477387,63.8662060301507,63.7562814070352,69.3233847719179,68.550840672538,73.2012750455373,68.604089518596,95.7532621589561,73.4173178121512,73.7614974987897,74.3010403120936,73.5191082802548,73.155737704918,72.9370850458426,73.0434782608696,72.9413624150466,96.3222131814483,73.0133752950433,73.6952319587629,72.972972972973,73.370340999207,73.9088420035432,73.0071033938437,73.053230137419,72.9268677933976,73.030159482078,73.088443953965,72.9946524064171,72.9789241899968,73.3991717107359,73.8759065269944,73.3227848101266,73.0271464646465,73.0526647745191,72.984508378122,72.9383886255924,95.1415094339623,73.3111849390919,95.4746136865342,95.3250432866362,96.2697507737416,70.7710597826087,67.9390512095507,70.8198397818306,70.3396991718776,70.4580023660639,95.4488583046606,95.3477516726311,95.4808444096951,68.4938036224976,95.4177057356608,95.3510140405616,69.2959582790091,68.5087173100872,68.0957484816006,68.6739469578783,68.6176836861768,69.387107018101,68.6176836861768,68.8175411119812,68.6176836861768,69.2552008893124,68.7373185578274,68.5865504358655,69.2161218660743,68.6467103211724,69.1820914412277,69.1287878787879,69.2014605492935,68.7373185578274,68.7539038101187,68.7226733291693,53.4581218274112
"JF930326",67.8532706902783,54.5739675901725,54.961038961039,55.1861471861472,55.6341673856773,55.1932367149758,56.3261802575107,54.9983927997428,54.4768934531451,54.8459563543004,54.6534017971759,54.596502486764,54.8211134285256,72.4796493425172,68.0684136199592,68.1975463982384,68.4763847481563,73.0287859824781,95.6487956487956,100,54.1185897435897,53.0500563334943,73.392773345847,73.3302049116221,77.2727272727273,53.33012357567,68.4366241046403,63.5464111826606,63.6563530705199,63.64064708654,69.2555536713583,68.470776621297,72.9612756264237,68.5396876509419,96.7022538552788,73.5204976870314,73.9305891848265,74.3739837398374,73.5743867473718,73.2734153263955,73.1182795698925,73.1298434287522,73.1225296442688,97.6236979166667,73.1465449393987,73.7512085078956,73.0909090909091,73.3777566238299,73.9487675205413,73.2196431391126,73.1395165112972,73.0131142360563,73.2427736534513,73.2534300583504,73.1120201384519,73.1120201384519,73.502230720204,73.920051579626,73.4093067426401,73.2396589832649,73.1072555205047,73.1973434535104,73.1036662452592,96.099402327776,73.4926412407027,96.6246056782334,96.4729963785231,97.490630601271,70.7830813657211,67.850408548083,70.8269394714408,70.3465765004227,70.3465765004227,97.3404255319149,97.2607003891051,97.3564836539966,68.3566433566434,97.33395696913,97.2534332084894,69.1718291490055,68.3587667393335,67.9771265189421,68.523720349563,68.3899096854562,69.0597204574333,68.3899096854562,68.6197712674291,68.3899096854562,69.0071485305798,68.5558157689305,68.3431952662722,68.9523809523809,68.4809731752963,68.9191327741731,68.8664351120935,68.9693504843576,68.5089773614364,68.5723211496407,68.4942205560762,53.1101237702317
"JX524226",53.6567164179105,54.106111013833,53.8929440389294,53.7886687521724,53.5596743460939,53.74479889043,55.7187284035936,65.7133828408911,65.3852238569847,65.3694035753836,65.4801455465907,65.3116102499209,65.2799746915533,54.1592920353982,54.1988416988417,54.3460732139977,54.1184041184041,54.4782119311786,54.0938952091011,54.1185897435897,100,64.5503483217226,53.7570394207562,53.6283185840708,48.4848484848485,65.3974297953356,54.1773367477593,53.5908945174735,53.4626482847066,53.414555947419,54.5765027322404,53.9594240837696,54.9401548932176,54.043392504931,56.7913148371532,54.9302707136998,54.8713692946058,55.0969251336898,54.8239148239148,54.5867098865478,54.4789465127621,54.5853658536585,54.4700910273082,55.3595430107527,54.6028150784663,54.8707753479125,54.5070651291213,54.5751100962323,55.0587845669813,54.5454545454545,54.54840805718,54.5159194282001,54.4893651566813,54.5881971465629,54.6248382923674,54.6174995956655,54.9328089151098,54.9055352999669,54.5972335231896,54.5189031315918,54.6692607003891,54.446431474557,54.459788789602,54.6073977936405,54.6371623820371,54.5395379108363,54.5543107647345,55.2228763666947,56.0326842837274,54.1720360824742,56.0984121444774,55.9466019417476,55.8905058905059,54.4838709677419,54.4535387578238,54.4663011931635,54.5543425126283,54.4446230509564,54.4313977802799,55.2081591707072,54.225352112676,53.4524028723992,54.2348411934553,54.1933418693982,54.7607382002286,54.1933418693982,54.2732979237084,54.1933418693982,54.7755102040816,54.2449045097095,54.2733674775928,54.7797716150082,54.2087542087542,54.5853658536585,54.5838065877008,54.7576301615799,54.1967581447601,54.2389210019268,54.1907514450867,54.2541259413555
"KX196173",53.7366548042705,53.3193936225823,52.9330333967814,53.036857587818,54.1048637461194,52.7605244996549,54.8614696265703,64.1111111111111,64.0165368103037,64.2550484973764,63.9688344728892,64.054054054054,64.1017488076312,53.2226877215598,53.24298160697,53.3236293061621,53.2913843175218,53.5265700483092,52.961055680721,53.0500563334943,64.5503483217226,100,53.5115979381443,53.2699742268041,39.3939393939394,64.5497630331754,53.9264493335475,53.5771575232595,53.5611164581328,53.6734039140199,53.6464560204953,53.116309504335,54.444967074318,53.227130891772,55.6525958272683,53.5567603088549,54.04821280133,54.066265060241,53.6745406824147,53.3279220779221,53.5818951481602,53.6557563914672,53.5731727169136,54.005734525215,53.3538561244329,53.8576406172225,53.562134027326,53.6414108425865,53.8869550803912,53.3246626564786,53.6196518626972,53.5383113714007,53.6422764227642,53.6125994479623,53.3689666342728,53.3365727243278,53.5280603872662,53.8244566119131,53.5766661235131,53.6399090022749,53.4989446338691,53.6144578313253,53.5470224536284,53.3322470262343,53.732073011734,53.0969112600098,53.0984996738421,53.8175675675676,55.2241409384266,53.6187399030695,55.1995798319328,55.012182387748,55.2521739130435,53.49967595593,53.384912959381,53.5234083913818,53.8159830037588,53.3580884727155,53.3365648731621,54.3106340154311,53.8461538461538,53.4492324764195,53.9513922420731,53.8622129436326,54.4695481335953,53.8622129436326,53.9728682170543,53.8622129436326,54.5915861843182,54.0083708950418,53.9103902360687,54.5380212591987,53.9414414414414,54.3956940140271,54.353132628153,54.5573555882834,53.9613526570048,54.018360444516,53.9552118575801,53.7612035851472
"JF937699",69.2154375792716,54.5343564701779,53.9421244151793,53.8728123375498,55.0354119882536,53.8249007079952,55.7424892703863,54.7960664194745,54.6754498714653,54.8521850899743,54.5147814910026,54.9558232931727,54.7309236947791,76.8535825545171,67.9611650485437,67.9485167163711,68.4779204509865,77.3816936488169,73.1352619233776,73.392773345847,53.7570394207562,53.5115979381443,100,97.7015064451002,77.2727272727273,53.605267383973,69.6269705010145,64.2340358603334,64.1082101289714,64.2969487260145,69.6455824995761,68.6070686070686,77.2048846675712,68.7640811071773,74.9643366619116,77.7777777777778,78.0953910390236,78.7736612198673,77.9714738510301,77.4709758393473,77.3127753303965,77.6868607395751,77.3163441875098,74.5782145782146,77.4314800313234,78.422571336967,77.6746381371932,77.8058405682715,78.345888764225,77.4705420267086,77.7079075617041,77.676465964471,77.5263240609775,77.4517495684921,77.410770194114,77.410770194114,77.770730933883,78.2838813151564,77.5748031496063,77.4897895067546,77.5423728813559,77.4858401510384,77.3270440251572,73.5517568850902,77.6377952755905,73.9206349206349,73.8076374584059,74.2332294571101,70.4676380887835,67.6807276148659,70.5662302329536,70.3103913630229,70.3847451906851,73.5988664987406,73.2967893500392,73.5757003462386,68.3425852498017,73.3605271415124,73.4924623115578,69.0418090125264,69.6269705010145,69.3065758824583,69.6495619524405,69.6737942874981,70.3627107858734,69.6737942874981,69.8963567839196,69.6737942874981,70.2689797867261,69.81220657277,69.7206180739816,70.2449109414758,69.6060037523452,70.2616970658208,70.2467573552673,70.2147971360382,69.8278560250391,69.8449976514796,69.8293408485987,53.0065048389656
"KX883791",69.4147490487407,54.3773979769794,53.8208282793277,53.7515162016981,54.9317671445846,53.5831462614402,55.4678111587983,54.7638239561502,54.5629820051414,54.6754498714653,54.4183804627249,54.8273092369478,54.6506024096386,76.8068535825545,68.1490761039774,68.2781353005808,68.493579705606,77.3505603985056,73.0570758405004,73.3302049116221,53.6283185840708,53.2699742268041,97.7015064451002,100,77.2727272727273,53.5570900915369,69.8923052910879,64.1082101289714,63.9351997483485,64.0924819125511,69.7473291504155,68.7350071965457,77.1144278606965,68.8767299645961,75.0118877793628,77.7142857142857,78.1114501365023,78.7089467723669,77.9080824088748,77.4082208973957,77.2655758338578,77.6711250983478,77.2691521157779,74.5618345618346,77.3844949099452,78.3744789996794,77.6431718061674,77.8216258879242,78.329860554576,77.376276512176,77.676465964471,77.7079075617041,77.5577557755775,77.3889847795387,77.3638071383845,77.3638071383845,77.7073093388299,78.2518043303929,77.4803149606299,77.5369148601948,77.5423728813559,77.5173064820642,77.2798742138365,73.6150680595125,77.5905511811024,73.936507936508,73.8393281571859,74.1840249302936,70.6879024059641,67.962992002509,70.7872810746472,70.529689608637,70.5872426594668,73.4256926952141,73.1714956930305,73.4025810513063,68.4694686756542,73.2193285221211,73.3511306532663,69.1556857003416,69.9079132199157,69.4857552409962,69.9937421777222,69.87669736226,70.6331530384982,69.87669736226,70.1790201005025,69.87669736226,70.5554671335349,70.1095461658842,70.0639925081942,70.5311704834606,69.9499687304565,70.5313243457573,70.5314773805758,70.5011933174224,70.093896713615,70.1424769062158,70.0955064975732,53.0541012216405
"Schlumbergera_truncata_15H02_sty__NC_002815",68.1818181818182,43.9393939393939,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,42.4242424242424,54.5454545454545,53.030303030303,53.030303030303,53.030303030303,54.5454545454545,53.030303030303,90.9090909090909,74.2424242424242,77.2727272727273,72.7272727272727,95.4545454545455,77.2727272727273,77.2727272727273,48.4848484848485,39.3939393939394,77.2727272727273,77.2727272727273,100,51.5151515151515,68.1818181818182,63.6363636363636,65.1515151515152,65.1515151515152,75.3846153846154,75.3846153846154,NA,75.3846153846154,75,93.75,98.4615384615385,95.3846153846154,93.9393939393939,95.4545454545455,98.4848484848485,95.4545454545455,98.4848484848485,76.9230769230769,93.9393939393939,95.4545454545455,95.4545454545455,93.9393939393939,93.9393939393939,93.9393939393939,95.4545454545455,95.4545454545455,100,98.4848484848485,93.9393939393939,93.9393939393939,93.75,93.9393939393939,95.3846153846154,100,93.9393939393939,100,98.4848484848485,77.2727272727273,98.4848484848485,78.7878787878788,78.7878787878788,76.6666666666667,79.3103448275862,78.7878787878788,79.3103448275862,77.4193548387097,78.125,80,78.7878787878788,80,75.7575757575758,78.7878787878788,80,74.2424242424242,68.1818181818182,68.1818181818182,69.6969696969697,68.1818181818182,68.1818181818182,68.1818181818182,68.1818181818182,68.1818181818182,67.6923076923077,68.1818181818182,68.1818181818182,67.6923076923077,69.6969696969697,68.1818181818182,68.1818181818182,67.6923076923077,68.1818181818182,68.1818181818182,68.1818181818182,43.9393939393939
