"","CYMRNA","LC107517","KU697313","AY800279","LC155795","KT717325","KU159093","KX196173","MF978248","JX524226","LC107515","MH423501","FJ822136","GQ179646","AY863024","GQ179647","AY366209","KY348771","KU854931","KU854929","Hylocereus_polyrhizus_SRR11190802__NC_011659","KP090203","AY366207","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603183__NC_011659","Hylocereus_undatus_SRR11603184__NC_011659","MG210801","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190795__NC_024458","JF930327","Hylocereus_undatus_SRR11603182__NC_024458","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_undatus_SRR11603191__NC_024458","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603190__NC_024458","KM288845","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190802__NC_006059","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_006059","AY366208","KM288844","JF930326","KM288842","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603190__NC_006059","JF937699","KM288846","KX883791","Schlumbergera_truncata_15H03__cons","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_15H04__cons","Schlumbergera_truncata_15H06__cons","LC128411","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603190__NC_002815","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603189__NC_002815","Hylocereus_undatus_SRR11190793__NC_002815","KM365479","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_002815","AF308158","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_undatus_SRR11603184__NC_002815","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_polyrhizus_SRR11190801__NC_002815","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190800__NC_002815"
"LC107515",0.306666666666667,0.323333333333333,0.32,0.316666666666667,0.336666666666667,0.33,0.33,0.206666666666667,0.186666666666667,0.17,0,0.0933333333333333,0.0933333333333333,0.0966666666666667,0.1,0.1,0.373333333333333,0.373333333333333,0.373333333333333,0.336666666666667,0.356666666666667,0.36,0.353333333333333,0.36,0.36,0.36,0.36,0.36,0.36,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.336666666666667,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.32,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.313333333333333,0.31,0.31,0.316666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.323333333333333,0.323333333333333,0.32,0.31,0.31,0.313333333333333,0.313333333333333,0.306666666666667,0.31,0.31,0.31,0.31,0.31,0.31,0.323333333333333,0.31,0.31,0.31,0.326666666666667,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
"MH423501",0.313333333333333,0.326666666666667,0.316666666666667,0.32,0.323333333333333,0.31,0.313333333333333,0.216666666666667,0.176666666666667,0.17,0.0933333333333333,0,0.0133333333333333,0.03,0.0233333333333333,0.0266666666666667,0.363333333333333,0.363333333333333,0.363333333333333,0.35,0.353333333333333,0.35,0.356666666666667,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.333333333333333,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.306666666666667,0.313333333333333,0.31,0.31,0.31,0.31,0.31,0.31,0.306666666666667,0.306666666666667,0.313333333333333,0.313333333333333,0.316666666666667,0.316666666666667,0.316666666666667,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.32,0.313333333333333,0.313333333333333,0.313333333333333,0.323333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333
"FJ822136",0.313333333333333,0.33,0.31,0.32,0.32,0.303333333333333,0.306666666666667,0.213333333333333,0.176666666666667,0.173333333333333,0.0933333333333333,0.0133333333333333,0,0.0366666666666667,0.0366666666666667,0.0333333333333333,0.363333333333333,0.363333333333333,0.363333333333333,0.343333333333333,0.346666666666667,0.343333333333333,0.35,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.333333333333333,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.316666666666667,0.31,0.31,0.31,0.31,0.31,0.316666666666667,0.31,0.306666666666667,0.313333333333333,0.31,0.31,0.31,0.31,0.31,0.31,0.313333333333333,0.306666666666667,0.306666666666667,0.306666666666667,0.31,0.31,0.31,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.32,0.306666666666667,0.306666666666667,0.306666666666667,0.323333333333333,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667,0.306666666666667
"GQ179646",0.313333333333333,0.333333333333333,0.31,0.316666666666667,0.32,0.316666666666667,0.32,0.2,0.173333333333333,0.166666666666667,0.0966666666666667,0.03,0.0366666666666667,0,0.0133333333333333,0.00333333333333333,0.37,0.37,0.37,0.353333333333333,0.346666666666667,0.343333333333333,0.35,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.333333333333333,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.323333333333333,0.32,0.32,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.32,0.316666666666667,0.316666666666667,0.313333333333333,0.313333333333333,0.316666666666667,0.316666666666667,0.316666666666667,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.32,0.313333333333333,0.313333333333333,0.313333333333333,0.33,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333
"AY863024",0.31,0.333333333333333,0.306666666666667,0.316666666666667,0.316666666666667,0.32,0.316666666666667,0.206666666666667,0.173333333333333,0.17,0.1,0.0233333333333333,0.0366666666666667,0.0133333333333333,0,0.0166666666666667,0.373333333333333,0.373333333333333,0.373333333333333,0.356666666666667,0.353333333333333,0.35,0.356666666666667,0.35,0.35,0.35,0.35,0.35,0.35,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.336666666666667,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.32,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.326666666666667,0.316666666666667,0.326666666666667,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.313333333333333,0.326666666666667,0.323333333333333,0.323333333333333,0.32,0.32,0.323333333333333,0.323333333333333,0.323333333333333,0.32,0.32,0.32,0.32,0.32,0.32,0.323333333333333,0.32,0.32,0.32,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
"GQ179647",0.31,0.336666666666667,0.313333333333333,0.32,0.323333333333333,0.313333333333333,0.316666666666667,0.203333333333333,0.176666666666667,0.17,0.1,0.0266666666666667,0.0333333333333333,0.00333333333333333,0.0166666666666667,0,0.366666666666667,0.366666666666667,0.366666666666667,0.356666666666667,0.343333333333333,0.34,0.346666666666667,0.34,0.34,0.34,0.34,0.34,0.34,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.336666666666667,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.343333333333333,0.313333333333333,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.316666666666667,0.316666666666667,0.32,0.32,0.32,0.32,0.32,0.323333333333333,0.32,0.32,0.316666666666667,0.316666666666667,0.32,0.32,0.32,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.323333333333333,0.316666666666667,0.316666666666667,0.316666666666667,0.333333333333333,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667,0.316666666666667
"AY366209",0.336666666666667,0.35,0.366666666666667,0.35,0.37,0.366666666666667,0.37,0.38,0.35,0.306666666666667,0.373333333333333,0.363333333333333,0.363333333333333,0.37,0.373333333333333,0.366666666666667,0,0,0,0.143333333333333,0.146666666666667,0.153333333333333,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.16,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.173333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.166666666666667,0.166666666666667,0.16,0.16,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.173333333333333,0.183333333333333,0.176666666666667,0.173333333333333,0.173333333333333,0.176666666666667,0.176666666666667,0.18,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.186666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.226666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667
"KY348771",0.336666666666667,0.35,0.366666666666667,0.35,0.37,0.366666666666667,0.37,0.38,0.35,0.306666666666667,0.373333333333333,0.363333333333333,0.363333333333333,0.37,0.373333333333333,0.366666666666667,0,0,0,0.143333333333333,0.146666666666667,0.153333333333333,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.16,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.173333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.166666666666667,0.166666666666667,0.16,0.16,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.173333333333333,0.183333333333333,0.176666666666667,0.173333333333333,0.173333333333333,0.176666666666667,0.176666666666667,0.18,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.186666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.226666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667
"KU854931",0.336666666666667,0.35,0.366666666666667,0.35,0.37,0.366666666666667,0.37,0.38,0.35,0.306666666666667,0.373333333333333,0.363333333333333,0.363333333333333,0.37,0.373333333333333,0.366666666666667,0,0,0,0.143333333333333,0.146666666666667,0.153333333333333,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.16,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.173333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.166666666666667,0.166666666666667,0.16,0.16,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.163333333333333,0.173333333333333,0.183333333333333,0.176666666666667,0.173333333333333,0.173333333333333,0.176666666666667,0.176666666666667,0.18,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.186666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.226666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667,0.176666666666667
"KU854929",0.32,0.33,0.333333333333333,0.34,0.35,0.333333333333333,0.336666666666667,0.353333333333333,0.326666666666667,0.306666666666667,0.336666666666667,0.35,0.343333333333333,0.353333333333333,0.356666666666667,0.356666666666667,0.143333333333333,0.143333333333333,0.143333333333333,0,0.06,0.0633333333333333,0.0566666666666667,0.0633333333333333,0.0633333333333333,0.0633333333333333,0.0633333333333333,0.0633333333333333,0.0633333333333333,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.126666666666667,0.15,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.136666666666667,0.14,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.14,0.136666666666667,0.15,0.15,0.153333333333333,0.153333333333333,0.146666666666667,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.156666666666667,0.143333333333333,0.143333333333333,0.143333333333333,0.203333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333,0.143333333333333
"Hylocereus_polyrhizus_SRR11190802__NC_011659",0.316666666666667,0.353333333333333,0.34,0.346666666666667,0.343333333333333,0.346666666666667,0.346666666666667,0.36,0.316666666666667,0.323333333333333,0.356666666666667,0.353333333333333,0.346666666666667,0.346666666666667,0.353333333333333,0.343333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.06,0,0.01,0.0133333333333333,0.01,0.01,0.01,0.01,0.01,0.01,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.156666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.153333333333333,0.146666666666667,0.146666666666667,0.15,0.15,0.15,0.15,0.15,0.143333333333333,0.153333333333333,0.146666666666667,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.16,0.146666666666667,0.146666666666667,0.146666666666667,0.21,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667
"KP090203",0.32,0.346666666666667,0.343333333333333,0.346666666666667,0.343333333333333,0.353333333333333,0.353333333333333,0.36,0.313333333333333,0.32,0.36,0.35,0.343333333333333,0.343333333333333,0.35,0.34,0.153333333333333,0.153333333333333,0.153333333333333,0.0633333333333333,0.01,0,0.01,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.153333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.15,0.143333333333333,0.143333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.14,0.15,0.143333333333333,0.156666666666667,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.15,0.15,0.15,0.163333333333333,0.15,0.15,0.15,0.206666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"AY366207",0.313333333333333,0.346666666666667,0.34,0.35,0.346666666666667,0.346666666666667,0.346666666666667,0.356666666666667,0.316666666666667,0.316666666666667,0.353333333333333,0.356666666666667,0.35,0.35,0.356666666666667,0.346666666666667,0.156666666666667,0.156666666666667,0.156666666666667,0.0566666666666667,0.0133333333333333,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.136666666666667,0.153333333333333,0.14,0.14,0.14,0.14,0.14,0.14,0.143333333333333,0.136666666666667,0.136666666666667,0.14,0.14,0.14,0.14,0.14,0.143333333333333,0.153333333333333,0.146666666666667,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.16,0.146666666666667,0.146666666666667,0.146666666666667,0.2,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667
"Hylocereus_polyrhizus_SRR11190798__NC_011659",0.32,0.346666666666667,0.343333333333333,0.346666666666667,0.343333333333333,0.353333333333333,0.353333333333333,0.36,0.313333333333333,0.32,0.36,0.35,0.343333333333333,0.343333333333333,0.35,0.34,0.153333333333333,0.153333333333333,0.153333333333333,0.0633333333333333,0.01,0,0.01,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.153333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.15,0.143333333333333,0.143333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.14,0.15,0.143333333333333,0.156666666666667,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.15,0.15,0.15,0.163333333333333,0.15,0.15,0.15,0.206666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"Hylocereus_polyrhizus_SRR11190801__NC_011659",0.32,0.346666666666667,0.343333333333333,0.346666666666667,0.343333333333333,0.353333333333333,0.353333333333333,0.36,0.313333333333333,0.32,0.36,0.35,0.343333333333333,0.343333333333333,0.35,0.34,0.153333333333333,0.153333333333333,0.153333333333333,0.0633333333333333,0.01,0,0.01,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.153333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.15,0.143333333333333,0.143333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.14,0.15,0.143333333333333,0.156666666666667,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.15,0.15,0.15,0.163333333333333,0.15,0.15,0.15,0.206666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"Hylocereus_undatus_SRR11603189__NC_011659",0.32,0.346666666666667,0.343333333333333,0.346666666666667,0.343333333333333,0.353333333333333,0.353333333333333,0.36,0.313333333333333,0.32,0.36,0.35,0.343333333333333,0.343333333333333,0.35,0.34,0.153333333333333,0.153333333333333,0.153333333333333,0.0633333333333333,0.01,0,0.01,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.153333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.15,0.143333333333333,0.143333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.14,0.15,0.143333333333333,0.156666666666667,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.15,0.15,0.15,0.163333333333333,0.15,0.15,0.15,0.206666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"Hylocereus_undatus_SRR11603187__NC_011659",0.32,0.346666666666667,0.343333333333333,0.346666666666667,0.343333333333333,0.353333333333333,0.353333333333333,0.36,0.313333333333333,0.32,0.36,0.35,0.343333333333333,0.343333333333333,0.35,0.34,0.153333333333333,0.153333333333333,0.153333333333333,0.0633333333333333,0.01,0,0.01,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.153333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.15,0.143333333333333,0.143333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.14,0.15,0.143333333333333,0.156666666666667,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.15,0.15,0.15,0.163333333333333,0.15,0.15,0.15,0.206666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"Hylocereus_undatus_SRR11603183__NC_011659",0.32,0.346666666666667,0.343333333333333,0.346666666666667,0.343333333333333,0.353333333333333,0.353333333333333,0.36,0.313333333333333,0.32,0.36,0.35,0.343333333333333,0.343333333333333,0.35,0.34,0.153333333333333,0.153333333333333,0.153333333333333,0.0633333333333333,0.01,0,0.01,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.153333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.15,0.143333333333333,0.143333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.14,0.15,0.143333333333333,0.156666666666667,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.15,0.15,0.15,0.163333333333333,0.15,0.15,0.15,0.206666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"Hylocereus_undatus_SRR11603184__NC_011659",0.32,0.346666666666667,0.343333333333333,0.346666666666667,0.343333333333333,0.353333333333333,0.353333333333333,0.36,0.313333333333333,0.32,0.36,0.35,0.343333333333333,0.343333333333333,0.35,0.34,0.153333333333333,0.153333333333333,0.153333333333333,0.0633333333333333,0.01,0,0.01,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.153333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.15,0.143333333333333,0.143333333333333,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.146666666666667,0.14,0.15,0.143333333333333,0.156666666666667,0.156666666666667,0.153333333333333,0.153333333333333,0.153333333333333,0.15,0.15,0.15,0.15,0.15,0.15,0.163333333333333,0.15,0.15,0.15,0.206666666666667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
"MG210801",0.336666666666667,0.313333333333333,0.346666666666667,0.356666666666667,0.353333333333333,0.35,0.356666666666667,0.32,0.333333333333333,0.313333333333333,0.343333333333333,0.34,0.34,0.34,0.343333333333333,0.343333333333333,0.153333333333333,0.153333333333333,0.153333333333333,0.126666666666667,0.146666666666667,0.14,0.136666666666667,0.14,0.14,0.14,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0.00666666666666667,0,0,0,0.00333333333333333,0,0,0,0,0,0,0,0.13,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.13,0.126666666666667,0.126666666666667,0.13,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.106666666666667,0.12,0.11,0.123333333333333,0.123333333333333,0.126666666666667,0.126666666666667,0.126666666666667,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.14,0.123333333333333,0.123333333333333,0.123333333333333,0.17,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333,0.123333333333333
