"","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_polyrhizus_SRR11190802__NC_011659","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603184__NC_011659","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11603183__NC_011659","AY366207","KP090203","KU854929","KY348771","KT717325","KU159093","LC107517","Hylocereus_undatus_SRR11603191__NC_024458","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603190__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_polyrhizus_SRR11190795__NC_024458","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_undatus_SRR11603182__NC_024458","JF930327","CYMRNA","KX883791","AY863024","GQ179647","GQ179646","FJ822136","MH423501","LC107515","AY800279","LC155795","KU697313","KM288843","KM288847","KM365479","KM288846","KM288842","KM288844","KM288845","AF308158","LC128411","Schlumbergera_truncata_15H04__cons","Schlumbergera_truncata_15H06__cons","Schlumbergera_truncata_15H03__cons","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190800__NC_002815","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_undatus_SRR11190793__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_polyrhizus_SRR11190801__NC_002815","Hylocereus_undatus_SRR11603190__NC_002815","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603190__NC_006059","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603184__NC_002815","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_undatus_SRR11603189__NC_002815","Schlumbergera_truncata_19JSF_sty__NC_002815","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190802__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_006059","JF937699","AY366208","JF930326","MG210801","AY366209","KU854931","JX524226","MF978248","KX196173"
"KY348771",0.296333002973241,0.296333002973241,0.298315163528246,0.296333002973241,0.296333002973241,0.296333002973241,0.296333002973241,0.301288404360753,0.296333002973241,0.298315163528246,0,0.444995044598612,0.44400396432111,0.425173439048563,0.304261645193261,0.304261645193261,0.304261645193261,0.302279484638256,0.303270564915758,0.304261645193261,0.303270564915758,0.304261645193261,0.303270564915758,0.302279484638256,0.302279484638256,0.303270564915758,0.303270564915758,0.302279484638256,0.303270564915758,0.303270564915758,0.302279484638256,0.302279484638256,0.302279484638256,0.435084241823588,0.31219028741328,0.45589692765114,0.45193260654113,0.452923686818632,0.456888007928642,0.45589692765114,0.454905847373637,0.450941526263627,0.439048562933598,0.457879088206145,0.315163528245788,0.313181367690783,0.317145688800793,0.310208126858276,0.314172447968285,0.313181367690783,0.321110009910803,0.32408325074331,0.319127849355798,0.317145688800793,0.318136769078295,0.319127849355798,0.315163528245788,0.318136769078295,0.317145688800793,0.318136769078295,0.318136769078295,0.318136769078295,0.31615460852329,0.317145688800793,0.317145688800793,0.317145688800793,0.318136769078295,0.318136769078295,0.317145688800793,0.317145688800793,0.318136769078295,0.315163528245788,0.315163528245788,0.315163528245788,0.314172447968285,0.318136769078295,0.317145688800793,0.317145688800793,0.318136769078295,0.319127849355798,0.317145688800793,0.313181367690783,0.317145688800793,0.317145688800793,0.313181367690783,0.313181367690783,0.310208126858276,0.313181367690783,0.317145688800793,0.303270564915758,0.0198216055500496,0,0.449950445986125,0.452923686818632,0.44400396432111
"KT717325",0.437066402378593,0.437066402378593,0.438057482656095,0.437066402378593,0.437066402378593,0.437066402378593,0.437066402378593,0.439048562933598,0.438057482656095,0.430128840436075,0.444995044598612,0,0.00792864222001982,0.425173439048563,0.426164519326065,0.426164519326065,0.426164519326065,0.425173439048563,0.42418235877106,0.426164519326065,0.426164519326065,0.426164519326065,0.42418235877106,0.425173439048563,0.425173439048563,0.426164519326065,0.42418235877106,0.425173439048563,0.425173439048563,0.427155599603568,0.425173439048563,0.425173439048563,0.426164519326065,0.458870168483647,0.43607532210109,0.477700693756194,0.471754212091179,0.474727452923687,0.474727452923687,0.470763131813677,0.467789890981169,0.155599603567889,0.158572844400396,0.140733399405352,0.446977205153617,0.434093161546085,0.43607532210109,0.437066402378593,0.446977205153617,0.443012884043608,0.445986124876115,0.439048562933598,0.438057482656095,0.435084241823588,0.434093161546085,0.43607532210109,0.445986124876115,0.438057482656095,0.437066402378593,0.438057482656095,0.438057482656095,0.438057482656095,0.43607532210109,0.437066402378593,0.437066402378593,0.437066402378593,0.438057482656095,0.43607532210109,0.437066402378593,0.437066402378593,0.438057482656095,0.445986124876115,0.445986124876115,0.445986124876115,0.445986124876115,0.438057482656095,0.437066402378593,0.437066402378593,0.438057482656095,0.43607532210109,0.437066402378593,0.446977205153617,0.44400396432111,0.44400396432111,0.445986124876115,0.446977205153617,0.433102081268583,0.4400396432111,0.44796828543112,0.42814667988107,0.442021803766105,0.444995044598612,0.476709613478692,0.491575817641229,0.469772051536174
"KU159093",0.4400396432111,0.4400396432111,0.441030723488603,0.4400396432111,0.4400396432111,0.4400396432111,0.4400396432111,0.442021803766105,0.441030723488603,0.435084241823588,0.44400396432111,0.00792864222001982,0,0.426164519326065,0.426164519326065,0.426164519326065,0.426164519326065,0.425173439048563,0.42418235877106,0.426164519326065,0.426164519326065,0.426164519326065,0.42418235877106,0.425173439048563,0.425173439048563,0.426164519326065,0.42418235877106,0.425173439048563,0.425173439048563,0.427155599603568,0.425173439048563,0.425173439048563,0.426164519326065,0.453914767096135,0.441030723488603,0.477700693756194,0.473736372646184,0.476709613478692,0.476709613478692,0.470763131813677,0.468780971258672,0.158572844400396,0.156590683845391,0.142715559960357,0.445986124876115,0.439048562933598,0.438057482656095,0.442021803766105,0.445986124876115,0.442021803766105,0.445986124876115,0.441030723488603,0.4400396432111,0.437066402378593,0.43607532210109,0.438057482656095,0.444995044598612,0.4400396432111,0.439048562933598,0.4400396432111,0.4400396432111,0.4400396432111,0.438057482656095,0.439048562933598,0.439048562933598,0.439048562933598,0.4400396432111,0.438057482656095,0.439048562933598,0.439048562933598,0.4400396432111,0.444995044598612,0.444995044598612,0.444995044598612,0.444995044598612,0.4400396432111,0.439048562933598,0.439048562933598,0.4400396432111,0.438057482656095,0.439048562933598,0.445986124876115,0.443012884043608,0.443012884043608,0.444995044598612,0.445986124876115,0.438057482656095,0.441030723488603,0.446977205153617,0.42814667988107,0.441030723488603,0.44400396432111,0.480673934588702,0.492566897918731,0.468780971258672
"LC107517",0.429137760158573,0.429137760158573,0.42814667988107,0.429137760158573,0.429137760158573,0.429137760158573,0.429137760158573,0.435084241823588,0.43211100099108,0.434093161546085,0.425173439048563,0.425173439048563,0.426164519326065,0,0.427155599603568,0.427155599603568,0.427155599603568,0.426164519326065,0.42814667988107,0.427155599603568,0.426164519326065,0.427155599603568,0.42814667988107,0.426164519326065,0.426164519326065,0.426164519326065,0.42814667988107,0.426164519326065,0.426164519326065,0.427155599603568,0.426164519326065,0.426164519326065,0.426164519326065,0.415262636273538,0.422200198216055,0.42814667988107,0.430128840436075,0.43211100099108,0.43211100099108,0.431119920713578,0.419226957383548,0.413280475718533,0.43211100099108,0.427155599603568,0.426164519326065,0.423191278493558,0.413280475718533,0.417244796828543,0.427155599603568,0.43211100099108,0.430128840436075,0.418235877106046,0.418235877106046,0.413280475718533,0.413280475718533,0.413280475718533,0.427155599603568,0.415262636273538,0.414271555996036,0.415262636273538,0.415262636273538,0.415262636273538,0.416253716551041,0.414271555996036,0.414271555996036,0.414271555996036,0.415262636273538,0.415262636273538,0.414271555996036,0.414271555996036,0.415262636273538,0.427155599603568,0.427155599603568,0.427155599603568,0.426164519326065,0.415262636273538,0.414271555996036,0.414271555996036,0.415262636273538,0.415262636273538,0.414271555996036,0.426164519326065,0.427155599603568,0.427155599603568,0.42418235877106,0.426164519326065,0.421209117938553,0.425173439048563,0.426164519326065,0.425173439048563,0.433102081268583,0.425173439048563,0.42814667988107,0.460852329038652,0.446977205153617
"Hylocereus_undatus_SRR11603191__NC_024458",0.206144697720515,0.206144697720515,0.207135777998018,0.206144697720515,0.206144697720515,0.206144697720515,0.206144697720515,0.213082259663033,0.211100099108028,0.221010901883053,0.304261645193261,0.426164519326065,0.426164519326065,0.427155599603568,0,0,0,0.00297324083250743,0.00792864222001982,0,0.00495540138751239,0,0.00792864222001982,0.00297324083250743,0.00297324083250743,0.00495540138751239,0.00792864222001982,0.00297324083250743,0.00396432111000991,0.00594648166501487,0.00297324083250743,0.00297324083250743,0.00396432111000991,0.4400396432111,0.207135777998018,0.420218037661051,0.421209117938553,0.420218037661051,0.422200198216055,0.427155599603568,0.405351833498513,0.433102081268583,0.42814667988107,0.43607532210109,0.217046580773043,0.210109018830525,0.225966303270565,0.209117938553023,0.218037661050545,0.211100099108028,0.221010901883053,0.233894945490585,0.229930624380575,0.230921704658077,0.230921704658077,0.232903865213082,0.21209117938553,0.22794846382557,0.226957383548067,0.225966303270565,0.225966303270565,0.225966303270565,0.224975222993062,0.226957383548067,0.226957383548067,0.226957383548067,0.22794846382557,0.225966303270565,0.226957383548067,0.226957383548067,0.22794846382557,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.22794846382557,0.226957383548067,0.226957383548067,0.22794846382557,0.23191278493558,0.226957383548067,0.21605550049554,0.214073339940535,0.214073339940535,0.21605550049554,0.21605550049554,0.207135777998018,0.221010901883053,0.22001982160555,0.00991080277502478,0.305252725470763,0.304261645193261,0.430128840436075,0.434093161546085,0.420218037661051
"Hylocereus_undatus_SRR11603186__NC_024458",0.206144697720515,0.206144697720515,0.207135777998018,0.206144697720515,0.206144697720515,0.206144697720515,0.206144697720515,0.213082259663033,0.211100099108028,0.221010901883053,0.304261645193261,0.426164519326065,0.426164519326065,0.427155599603568,0,0,0,0.00297324083250743,0.00792864222001982,0,0.00495540138751239,0,0.00792864222001982,0.00297324083250743,0.00297324083250743,0.00495540138751239,0.00792864222001982,0.00297324083250743,0.00396432111000991,0.00594648166501487,0.00297324083250743,0.00297324083250743,0.00396432111000991,0.4400396432111,0.207135777998018,0.420218037661051,0.421209117938553,0.420218037661051,0.422200198216055,0.427155599603568,0.405351833498513,0.433102081268583,0.42814667988107,0.43607532210109,0.217046580773043,0.210109018830525,0.225966303270565,0.209117938553023,0.218037661050545,0.211100099108028,0.221010901883053,0.233894945490585,0.229930624380575,0.230921704658077,0.230921704658077,0.232903865213082,0.21209117938553,0.22794846382557,0.226957383548067,0.225966303270565,0.225966303270565,0.225966303270565,0.224975222993062,0.226957383548067,0.226957383548067,0.226957383548067,0.22794846382557,0.225966303270565,0.226957383548067,0.226957383548067,0.22794846382557,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.22794846382557,0.226957383548067,0.226957383548067,0.22794846382557,0.23191278493558,0.226957383548067,0.21605550049554,0.214073339940535,0.214073339940535,0.21605550049554,0.21605550049554,0.207135777998018,0.221010901883053,0.22001982160555,0.00991080277502478,0.305252725470763,0.304261645193261,0.430128840436075,0.434093161546085,0.420218037661051
"Hylocereus_undatus_SRR11603190__NC_024458",0.206144697720515,0.206144697720515,0.207135777998018,0.206144697720515,0.206144697720515,0.206144697720515,0.206144697720515,0.213082259663033,0.211100099108028,0.221010901883053,0.304261645193261,0.426164519326065,0.426164519326065,0.427155599603568,0,0,0,0.00297324083250743,0.00792864222001982,0,0.00495540138751239,0,0.00792864222001982,0.00297324083250743,0.00297324083250743,0.00495540138751239,0.00792864222001982,0.00297324083250743,0.00396432111000991,0.00594648166501487,0.00297324083250743,0.00297324083250743,0.00396432111000991,0.4400396432111,0.207135777998018,0.420218037661051,0.421209117938553,0.420218037661051,0.422200198216055,0.427155599603568,0.405351833498513,0.433102081268583,0.42814667988107,0.43607532210109,0.217046580773043,0.210109018830525,0.225966303270565,0.209117938553023,0.218037661050545,0.211100099108028,0.221010901883053,0.233894945490585,0.229930624380575,0.230921704658077,0.230921704658077,0.232903865213082,0.21209117938553,0.22794846382557,0.226957383548067,0.225966303270565,0.225966303270565,0.225966303270565,0.224975222993062,0.226957383548067,0.226957383548067,0.226957383548067,0.22794846382557,0.225966303270565,0.226957383548067,0.226957383548067,0.22794846382557,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.22794846382557,0.226957383548067,0.226957383548067,0.22794846382557,0.23191278493558,0.226957383548067,0.21605550049554,0.214073339940535,0.214073339940535,0.21605550049554,0.21605550049554,0.207135777998018,0.221010901883053,0.22001982160555,0.00991080277502478,0.305252725470763,0.304261645193261,0.430128840436075,0.434093161546085,0.420218037661051
"Hylocereus_polyrhizus_SRR11190802__NC_024458",0.20416253716551,0.20416253716551,0.207135777998018,0.20416253716551,0.20416253716551,0.20416253716551,0.20416253716551,0.211100099108028,0.209117938553023,0.219028741328048,0.302279484638256,0.425173439048563,0.425173439048563,0.426164519326065,0.00297324083250743,0.00297324083250743,0.00297324083250743,0,0.00495540138751239,0.00297324083250743,0.00198216055500496,0.00297324083250743,0.00495540138751239,0,0,0.00198216055500496,0.00495540138751239,0,0.000991080277502478,0.00297324083250743,0,0,0.000991080277502478,0.4400396432111,0.20812685827552,0.421209117938553,0.420218037661051,0.419226957383548,0.421209117938553,0.426164519326065,0.403369672943508,0.43211100099108,0.429137760158573,0.435084241823588,0.217046580773043,0.211100099108028,0.228939544103072,0.210109018830525,0.218037661050545,0.211100099108028,0.221010901883053,0.236868186323092,0.232903865213082,0.233894945490585,0.233894945490585,0.23587710604559,0.21209117938553,0.230921704658077,0.229930624380575,0.228939544103072,0.228939544103072,0.228939544103072,0.22794846382557,0.229930624380575,0.229930624380575,0.229930624380575,0.230921704658077,0.228939544103072,0.229930624380575,0.229930624380575,0.230921704658077,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.230921704658077,0.229930624380575,0.229930624380575,0.230921704658077,0.234886025768087,0.229930624380575,0.21605550049554,0.21605550049554,0.21605550049554,0.21605550049554,0.21605550049554,0.20812685827552,0.221010901883053,0.22001982160555,0.00693756194251734,0.303270564915758,0.302279484638256,0.429137760158573,0.434093161546085,0.419226957383548
"Hylocereus_undatus_SRR11190800__NC_024458",0.206144697720515,0.206144697720515,0.209117938553023,0.206144697720515,0.206144697720515,0.206144697720515,0.206144697720515,0.213082259663033,0.211100099108028,0.219028741328048,0.303270564915758,0.42418235877106,0.42418235877106,0.42814667988107,0.00792864222001982,0.00792864222001982,0.00792864222001982,0.00495540138751239,0,0.00792864222001982,0.00693756194251734,0.00792864222001982,0,0.00495540138751239,0.00495540138751239,0.00693756194251734,0,0.00495540138751239,0.00594648166501487,0.00792864222001982,0.00495540138751239,0.00495540138751239,0.00594648166501487,0.4400396432111,0.21209117938553,0.422200198216055,0.421209117938553,0.420218037661051,0.422200198216055,0.427155599603568,0.405351833498513,0.434093161546085,0.427155599603568,0.435084241823588,0.219028741328048,0.215064420218038,0.23191278493558,0.214073339940535,0.22001982160555,0.213082259663033,0.222993062438057,0.2398414271556,0.23587710604559,0.236868186323092,0.236868186323092,0.238850346878097,0.214073339940535,0.233894945490585,0.232903865213082,0.23191278493558,0.23191278493558,0.23191278493558,0.230921704658077,0.232903865213082,0.232903865213082,0.232903865213082,0.233894945490585,0.23191278493558,0.232903865213082,0.232903865213082,0.233894945490585,0.214073339940535,0.214073339940535,0.214073339940535,0.215064420218038,0.233894945490585,0.232903865213082,0.232903865213082,0.233894945490585,0.237859266600595,0.232903865213082,0.218037661050545,0.218037661050545,0.218037661050545,0.219028741328048,0.218037661050545,0.21209117938553,0.222993062438057,0.222001982160555,0.0118929633300297,0.303270564915758,0.303270564915758,0.43211100099108,0.43607532210109,0.423191278493558
"Hylocereus_undatus_SRR11603189__NC_024458",0.206144697720515,0.206144697720515,0.207135777998018,0.206144697720515,0.206144697720515,0.206144697720515,0.206144697720515,0.213082259663033,0.211100099108028,0.221010901883053,0.304261645193261,0.426164519326065,0.426164519326065,0.427155599603568,0,0,0,0.00297324083250743,0.00792864222001982,0,0.00495540138751239,0,0.00792864222001982,0.00297324083250743,0.00297324083250743,0.00495540138751239,0.00792864222001982,0.00297324083250743,0.00396432111000991,0.00594648166501487,0.00297324083250743,0.00297324083250743,0.00396432111000991,0.4400396432111,0.207135777998018,0.420218037661051,0.421209117938553,0.420218037661051,0.422200198216055,0.427155599603568,0.405351833498513,0.433102081268583,0.42814667988107,0.43607532210109,0.217046580773043,0.210109018830525,0.225966303270565,0.209117938553023,0.218037661050545,0.211100099108028,0.221010901883053,0.233894945490585,0.229930624380575,0.230921704658077,0.230921704658077,0.232903865213082,0.21209117938553,0.22794846382557,0.226957383548067,0.225966303270565,0.225966303270565,0.225966303270565,0.224975222993062,0.226957383548067,0.226957383548067,0.226957383548067,0.22794846382557,0.225966303270565,0.226957383548067,0.226957383548067,0.22794846382557,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.22794846382557,0.226957383548067,0.226957383548067,0.22794846382557,0.23191278493558,0.226957383548067,0.21605550049554,0.214073339940535,0.214073339940535,0.21605550049554,0.21605550049554,0.207135777998018,0.221010901883053,0.22001982160555,0.00991080277502478,0.305252725470763,0.304261645193261,0.430128840436075,0.434093161546085,0.420218037661051
"Hylocereus_polyrhizus_SRR11190796__NC_024458",0.202180376610505,0.202180376610505,0.205153617443013,0.202180376610505,0.202180376610505,0.202180376610505,0.202180376610505,0.209117938553023,0.207135777998018,0.221010901883053,0.303270564915758,0.426164519326065,0.426164519326065,0.426164519326065,0.00495540138751239,0.00495540138751239,0.00495540138751239,0.00198216055500496,0.00693756194251734,0.00495540138751239,0,0.00495540138751239,0.00693756194251734,0.00198216055500496,0.00198216055500496,0,0.00693756194251734,0.00198216055500496,0.00297324083250743,0.00495540138751239,0.00198216055500496,0.00198216055500496,0.00297324083250743,0.4400396432111,0.20812685827552,0.419226957383548,0.418235877106046,0.417244796828543,0.419226957383548,0.425173439048563,0.403369672943508,0.43211100099108,0.429137760158573,0.43607532210109,0.218037661050545,0.211100099108028,0.22794846382557,0.210109018830525,0.219028741328048,0.21209117938553,0.222001982160555,0.23587710604559,0.23191278493558,0.232903865213082,0.232903865213082,0.234886025768087,0.210109018830525,0.229930624380575,0.228939544103072,0.22794846382557,0.22794846382557,0.22794846382557,0.226957383548067,0.228939544103072,0.228939544103072,0.228939544103072,0.229930624380575,0.22794846382557,0.228939544103072,0.228939544103072,0.229930624380575,0.210109018830525,0.210109018830525,0.210109018830525,0.211100099108028,0.229930624380575,0.228939544103072,0.228939544103072,0.229930624380575,0.233894945490585,0.228939544103072,0.217046580773043,0.215064420218038,0.215064420218038,0.215064420218038,0.217046580773043,0.20812685827552,0.222001982160555,0.221010901883053,0.0089197224975223,0.304261645193261,0.303270564915758,0.430128840436075,0.433102081268583,0.421209117938553
"Hylocereus_undatus_SRR11603187__NC_024458",0.206144697720515,0.206144697720515,0.207135777998018,0.206144697720515,0.206144697720515,0.206144697720515,0.206144697720515,0.213082259663033,0.211100099108028,0.221010901883053,0.304261645193261,0.426164519326065,0.426164519326065,0.427155599603568,0,0,0,0.00297324083250743,0.00792864222001982,0,0.00495540138751239,0,0.00792864222001982,0.00297324083250743,0.00297324083250743,0.00495540138751239,0.00792864222001982,0.00297324083250743,0.00396432111000991,0.00594648166501487,0.00297324083250743,0.00297324083250743,0.00396432111000991,0.4400396432111,0.207135777998018,0.420218037661051,0.421209117938553,0.420218037661051,0.422200198216055,0.427155599603568,0.405351833498513,0.433102081268583,0.42814667988107,0.43607532210109,0.217046580773043,0.210109018830525,0.225966303270565,0.209117938553023,0.218037661050545,0.211100099108028,0.221010901883053,0.233894945490585,0.229930624380575,0.230921704658077,0.230921704658077,0.232903865213082,0.21209117938553,0.22794846382557,0.226957383548067,0.225966303270565,0.225966303270565,0.225966303270565,0.224975222993062,0.226957383548067,0.226957383548067,0.226957383548067,0.22794846382557,0.225966303270565,0.226957383548067,0.226957383548067,0.22794846382557,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.22794846382557,0.226957383548067,0.226957383548067,0.22794846382557,0.23191278493558,0.226957383548067,0.21605550049554,0.214073339940535,0.214073339940535,0.21605550049554,0.21605550049554,0.207135777998018,0.221010901883053,0.22001982160555,0.00991080277502478,0.305252725470763,0.304261645193261,0.430128840436075,0.434093161546085,0.420218037661051
"Hylocereus_undatus_SRR11190791__NC_024458",0.206144697720515,0.206144697720515,0.209117938553023,0.206144697720515,0.206144697720515,0.206144697720515,0.206144697720515,0.213082259663033,0.211100099108028,0.219028741328048,0.303270564915758,0.42418235877106,0.42418235877106,0.42814667988107,0.00792864222001982,0.00792864222001982,0.00792864222001982,0.00495540138751239,0,0.00792864222001982,0.00693756194251734,0.00792864222001982,0,0.00495540138751239,0.00495540138751239,0.00693756194251734,0,0.00495540138751239,0.00594648166501487,0.00792864222001982,0.00495540138751239,0.00495540138751239,0.00594648166501487,0.4400396432111,0.21209117938553,0.422200198216055,0.421209117938553,0.420218037661051,0.422200198216055,0.427155599603568,0.405351833498513,0.434093161546085,0.427155599603568,0.435084241823588,0.219028741328048,0.215064420218038,0.23191278493558,0.214073339940535,0.22001982160555,0.213082259663033,0.222993062438057,0.2398414271556,0.23587710604559,0.236868186323092,0.236868186323092,0.238850346878097,0.214073339940535,0.233894945490585,0.232903865213082,0.23191278493558,0.23191278493558,0.23191278493558,0.230921704658077,0.232903865213082,0.232903865213082,0.232903865213082,0.233894945490585,0.23191278493558,0.232903865213082,0.232903865213082,0.233894945490585,0.214073339940535,0.214073339940535,0.214073339940535,0.215064420218038,0.233894945490585,0.232903865213082,0.232903865213082,0.233894945490585,0.237859266600595,0.232903865213082,0.218037661050545,0.218037661050545,0.218037661050545,0.219028741328048,0.218037661050545,0.21209117938553,0.222993062438057,0.222001982160555,0.0118929633300297,0.303270564915758,0.303270564915758,0.43211100099108,0.43607532210109,0.423191278493558
"Hylocereus_polyrhizus_SRR11190798__NC_024458",0.20416253716551,0.20416253716551,0.207135777998018,0.20416253716551,0.20416253716551,0.20416253716551,0.20416253716551,0.211100099108028,0.209117938553023,0.219028741328048,0.302279484638256,0.425173439048563,0.425173439048563,0.426164519326065,0.00297324083250743,0.00297324083250743,0.00297324083250743,0,0.00495540138751239,0.00297324083250743,0.00198216055500496,0.00297324083250743,0.00495540138751239,0,0,0.00198216055500496,0.00495540138751239,0,0.000991080277502478,0.00297324083250743,0,0,0.000991080277502478,0.4400396432111,0.20812685827552,0.421209117938553,0.420218037661051,0.419226957383548,0.421209117938553,0.426164519326065,0.403369672943508,0.43211100099108,0.429137760158573,0.435084241823588,0.217046580773043,0.211100099108028,0.228939544103072,0.210109018830525,0.218037661050545,0.211100099108028,0.221010901883053,0.236868186323092,0.232903865213082,0.233894945490585,0.233894945490585,0.23587710604559,0.21209117938553,0.230921704658077,0.229930624380575,0.228939544103072,0.228939544103072,0.228939544103072,0.22794846382557,0.229930624380575,0.229930624380575,0.229930624380575,0.230921704658077,0.228939544103072,0.229930624380575,0.229930624380575,0.230921704658077,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.230921704658077,0.229930624380575,0.229930624380575,0.230921704658077,0.234886025768087,0.229930624380575,0.21605550049554,0.21605550049554,0.21605550049554,0.21605550049554,0.21605550049554,0.20812685827552,0.221010901883053,0.22001982160555,0.00693756194251734,0.303270564915758,0.302279484638256,0.429137760158573,0.434093161546085,0.419226957383548
"Hylocereus_polyrhizus_SRR11190801__NC_024458",0.20416253716551,0.20416253716551,0.207135777998018,0.20416253716551,0.20416253716551,0.20416253716551,0.20416253716551,0.211100099108028,0.209117938553023,0.219028741328048,0.302279484638256,0.425173439048563,0.425173439048563,0.426164519326065,0.00297324083250743,0.00297324083250743,0.00297324083250743,0,0.00495540138751239,0.00297324083250743,0.00198216055500496,0.00297324083250743,0.00495540138751239,0,0,0.00198216055500496,0.00495540138751239,0,0.000991080277502478,0.00297324083250743,0,0,0.000991080277502478,0.4400396432111,0.20812685827552,0.421209117938553,0.420218037661051,0.419226957383548,0.421209117938553,0.426164519326065,0.403369672943508,0.43211100099108,0.429137760158573,0.435084241823588,0.217046580773043,0.211100099108028,0.228939544103072,0.210109018830525,0.218037661050545,0.211100099108028,0.221010901883053,0.236868186323092,0.232903865213082,0.233894945490585,0.233894945490585,0.23587710604559,0.21209117938553,0.230921704658077,0.229930624380575,0.228939544103072,0.228939544103072,0.228939544103072,0.22794846382557,0.229930624380575,0.229930624380575,0.229930624380575,0.230921704658077,0.228939544103072,0.229930624380575,0.229930624380575,0.230921704658077,0.21209117938553,0.21209117938553,0.21209117938553,0.213082259663033,0.230921704658077,0.229930624380575,0.229930624380575,0.230921704658077,0.234886025768087,0.229930624380575,0.21605550049554,0.21605550049554,0.21605550049554,0.21605550049554,0.21605550049554,0.20812685827552,0.221010901883053,0.22001982160555,0.00693756194251734,0.303270564915758,0.302279484638256,0.429137760158573,0.434093161546085,0.419226957383548
"Hylocereus_polyrhizus_SRR11190797__NC_024458",0.202180376610505,0.202180376610505,0.205153617443013,0.202180376610505,0.202180376610505,0.202180376610505,0.202180376610505,0.209117938553023,0.207135777998018,0.221010901883053,0.303270564915758,0.426164519326065,0.426164519326065,0.426164519326065,0.00495540138751239,0.00495540138751239,0.00495540138751239,0.00198216055500496,0.00693756194251734,0.00495540138751239,0,0.00495540138751239,0.00693756194251734,0.00198216055500496,0.00198216055500496,0,0.00693756194251734,0.00198216055500496,0.00297324083250743,0.00495540138751239,0.00198216055500496,0.00198216055500496,0.00297324083250743,0.4400396432111,0.20812685827552,0.419226957383548,0.418235877106046,0.417244796828543,0.419226957383548,0.425173439048563,0.403369672943508,0.43211100099108,0.429137760158573,0.43607532210109,0.218037661050545,0.211100099108028,0.22794846382557,0.210109018830525,0.219028741328048,0.21209117938553,0.222001982160555,0.23587710604559,0.23191278493558,0.232903865213082,0.232903865213082,0.234886025768087,0.210109018830525,0.229930624380575,0.228939544103072,0.22794846382557,0.22794846382557,0.22794846382557,0.226957383548067,0.228939544103072,0.228939544103072,0.228939544103072,0.229930624380575,0.22794846382557,0.228939544103072,0.228939544103072,0.229930624380575,0.210109018830525,0.210109018830525,0.210109018830525,0.211100099108028,0.229930624380575,0.228939544103072,0.228939544103072,0.229930624380575,0.233894945490585,0.228939544103072,0.217046580773043,0.215064420218038,0.215064420218038,0.215064420218038,0.217046580773043,0.20812685827552,0.222001982160555,0.221010901883053,0.0089197224975223,0.304261645193261,0.303270564915758,0.430128840436075,0.433102081268583,0.421209117938553
